Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
SURAC,MBK C,106029,Grossistes,A15,4102,GR-PCDT,8/18/18,8/2018,2.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4504,GR-GCDT,8/5/17,8/2017,3.5000000000E+00
SURAC,MBK C,102058,Grossistes,A15,4504,GR-GCDT,8/18/17,8/2017,5.0000000000E-01
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,4/26/17,4/2017,1.0500000000E+01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,8/18/18,8/2018,2.5000000000E+00
SURAC,MBK C,100416,Grossistes,A15,4203,GR-PCDT,1/31/17,1/2017,8.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,5/30/18,5/2018,1.1500000000E+01
SURAC,MBK C,102096,Grossistes,A15,4504,GR-GCDT,9/20/18,9/2018,1.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,5/19/17,5/2017,6.5000000000E+00
SURAC,MBK C,101966,Grossistes,A15,4203,GR-PCDT,12/9/17,12/2017,1.1500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4102,GR-PCDT,10/25/18,10/2018,6.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,7/27/17,7/2017,1.2500000000E+01
SURAC,MBK C,101016,Grossistes,A04,4203,GR-PCDT,9/3/18,9/2018,2.2500000000E+01
SURAC,MBK C,101952,Grossistes,A15,4203,GR-PCDT,12/20/17,12/2017,1.2500000000E+01
SURAC,MBK C,106029,Grossistes,A15,4504,GR-GCDT,11/27/17,11/2017,1.2500000000E+01
SURAC,MBK C,103093,Grossistes,A15,4203,GR-PCDT,12/30/17,12/2017,1.1500000000E+01
SURAC,MBK C,104207,Grossistes,A04,4203,GR-PCDT,1/25/18,1/2018,2.0500000000E+01
SURAC,MBK C,103605,Grossistes,A05,4203,GR-PCDT,10/11/18,10/2018,4.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,1/21/17,1/2017,1.1500000000E+01
SURAC,MBK C,100921,Grossistes,A15,4504,GR-GCDT,5/9/18,5/2018,3.5000000000E+00
SURAC,MBK C,104207,Grossistes,A04,4203,GR-PCDT,7/23/18,7/2018,2.1200000000E+01
SURAC,MBK C,103077,Grossistes,A15,4203,GR-PCDT,4/7/17,4/2017,4.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4504,GR-GCDT,11/28/18,11/2018,6.5000000000E+00
SURAC,MBK C,104482,GMS,A05,4203,GR-PCDT,12/4/18,12/2018,2.5100000000E+01
SURAC,MBK C,106029,Grossistes,A15,4504,GR-GCDT,9/20/18,9/2018,6.5000000000E+00
SURAC,MBK C,103988,Grossistes,A04,4203,GR-PCDT,5/5/17,5/2017,6.5000000000E+00
SURAC,MBK C,102184,Grossistes,A15,4203,GR-PCDT,9/5/18,9/2018,1.9000000000E+01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,5/3/18,5/2018,8.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,9/7/18,9/2018,2.2500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4519,GR-GCDT,3/24/18,3/2018,-5.0000000000E-01
SURAC,MBK C,102058,Grossistes,A15,4504,GR-GCDT,7/31/18,7/2018,-5.0000000000E-01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,5/2/18,5/2018,8.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4504,GR-GCDT,10/16/17,10/2017,5.0000000000E-01
SURAC,MBK C,100383,Grossistes,A05,4102,GR-PCDT,2/3/17,2/2017,1.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4504,GR-GCDT,5/8/18,5/2018,1.0500000000E+01
SURAC,MBK C,109151,Grossistes,A05,4203,GR-PCDT,5/6/17,5/2017,2.0500000000E+01
SURAC,MBK C,100007,Grossistes,A04,4203,GR-PCDT,11/1/18,11/2018,9.5000000000E+00
SURAC,MBK C,102096,Grossistes,A15,4203,GR-PCDT,6/12/17,6/2017,6.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,1/19/18,1/2018,5.0000000000E-01
SURAC,MBK C,107711,Grossistes,A05,4203,GR-PCDT,12/14/17,12/2017,1.0500000000E+01
SURAC,MBK C,100416,Grossistes,A15,4504,GR-GCDT,2/7/18,2/2018,2.5000000000E+00
SURAC,MBK C,101079,Grossistes,A04,4203,GR-PCDT,2/15/18,2/2018,1.2500000000E+01
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,5/4/18,5/2018,1.6000000000E+01
SURAC,MBK C,103086,Grossistes,A15,4102,GR-PCDT,4/19/17,4/2017,-5.0000000000E-01
SURAC,MBK C,102096,Grossistes,A15,4203,GR-PCDT,12/25/17,12/2017,1.0500000000E+01
SURAC,MBK C,102096,Grossistes,A15,4519,GR-GCDT,4/3/18,4/2018,2.5000000000E+00
SURAC,MBK C,103077,Grossistes,A15,4504,GR-GCDT,12/23/17,12/2017,2.5000000000E+00
SURAC,MBK C,100007,Grossistes,A04,4203,GR-PCDT,10/27/18,10/2018,1.0500000000E+01
SURAC,MBK C,102058,Grossistes,A15,4504,GR-GCDT,10/22/18,10/2018,5.0000000000E-01
SURAC,MBK C,101952,Grossistes,A15,4504,GR-GCDT,2/5/18,2/2018,2.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4102,GR-PCDT,8/12/17,8/2017,5.0000000000E-01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,8/16/17,8/2017,8.5000000000E+00
SURAC,MBK C,110187,Grossistes,A15,4504,GR-GCDT,12/25/18,12/2018,6.5000000000E+00
SURAC,MBK C,104309,Grossistes,A05,4203,GR-PCDT,6/14/17,6/2017,1.8500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4504,GR-GCDT,5/2/18,5/2018,1.6500000000E+01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,6/8/18,6/2018,8.5000000000E+00
SURAC,MBK C,100921,Grossistes,A15,4504,GR-GCDT,12/28/17,12/2017,6.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,8/15/17,8/2017,5.5000000000E+00
SURAC,MBK C,102184,Grossistes,A15,4203,GR-PCDT,2/15/17,2/2017,2.7000000000E+01
SURAC,MBK C,106498,Grossistes,A01,4504,GR-GCDT,2/2/18,2/2018,2.6500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4102,GR-PCDT,7/24/17,7/2017,5.5000000000E+00
SURAC,MBK C,102096,Grossistes,A15,4504,GR-GCDT,12/7/17,12/2017,1.5000000000E+00
SURAC,MBK C,106139,Grossistes,A04,4504,GR-GCDT,5/4/18,5/2018,9.2500000000E+00
SURAC,MBK C,103000,Industriels,A01,4504,GR-GCDT,10/26/18,10/2018,2.6500000000E+01
SURAC,MBK C,102058,Grossistes,A15,4504,GR-GCDT,10/6/17,10/2017,2.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,9/28/18,9/2018,2.0500000000E+01
SURAC,MBK C,102096,Grossistes,A15,4504,GR-GCDT,7/21/17,7/2017,1.5000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4102,GR-PCDT,8/1/18,8/2018,6.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,1/13/17,1/2017,2.5500000000E+01
SURAC,MBK C,103077,Grossistes,A15,4504,GR-GCDT,4/12/17,4/2017,5.5000000000E+00
SURAC,MBK C,100416,Grossistes,A15,4203,GR-PCDT,1/3/18,1/2018,7.5000000000E+00
SURAC,MBK C,101308,Grossistes,A05,4504,GR-GCDT,8/7/18,8/2018,5.0000000000E-01
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,7/18/17,7/2017,1.1500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,5/18/18,5/2018,6.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,1/24/18,1/2018,1.5500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,6/13/18,6/2018,9.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,1/27/18,1/2018,2.3500000000E+01
SURAC,MBK C,101016,Grossistes,A04,4203,GR-PCDT,10/4/18,10/2018,1.8500000000E+01
SURAC,MBK C,100921,Grossistes,A15,4203,GR-PCDT,1/23/18,1/2018,6.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,9/8/18,9/2018,7.5000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,10/22/18,10/2018,1.0200000000E+01
SURAC,MBK C,104207,Grossistes,A04,4102,GR-PCDT,1/12/18,1/2018,5.0000000000E-01
SURAC,MBK C,110024,Grossistes,A15,4504,GR-GCDT,6/6/18,6/2018,3.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,12/19/17,12/2017,1.0500000000E+01
SURAC,MBK C,101966,Grossistes,A15,4203,GR-PCDT,1/18/17,1/2017,1.0500000000E+01
SURAC,MBK C,103058,Grossistes,A05,4203,GR-PCDT,7/13/18,7/2018,8.7000000000E+00
SURAC,MBK C,106498,Grossistes,A01,4203,GR-PCDT,8/18/17,8/2017,2.5500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4504,GR-GCDT,1/10/17,1/2017,5.0000000000E-01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,12/19/18,12/2018,5.0000000000E-01
SURAC,MBK C,102163,Grossistes,A15,4504,GR-GCDT,6/9/18,6/2018,3.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,4/4/17,4/2017,1.8500000000E+01
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,8/13/18,8/2018,6.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4504,GR-GCDT,5/1/18,5/2018,3.5000000000E+00
SURAC,MBK C,110187,Grossistes,A15,4504,GR-GCDT,5/1/18,5/2018,1.0500000000E+01
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,9/25/18,9/2018,2.0500000000E+01
SURAC,MBK C,100416,Grossistes,A15,4504,GR-GCDT,4/29/17,4/2017,2.5000000000E+00
SURAC,MBK C,103077,Grossistes,A15,4203,GR-PCDT,1/21/17,1/2017,2.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,8/23/17,8/2017,1.0500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,9/14/18,9/2018,7.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4102,GR-PCDT,2/10/18,2/2018,6.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,1/28/17,1/2017,1.2500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,5/24/18,5/2018,8.5000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,5/1/18,5/2018,9.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,7/19/18,7/2018,5.0000000000E-01
SURAC,MBK C,106498,Grossistes,A01,4203,GR-PCDT,5/11/18,5/2018,1.6500000000E+01
SURAC,MBK C,102184,Grossistes,A15,4102,GR-PCDT,7/14/18,7/2018,-5.0000000000E-01
SURAC,MBK C,104207,Grossistes,A04,4102,GR-PCDT,8/17/17,8/2017,5.0000000000E-01
SURAC,MBK C,102163,Grossistes,A15,4504,GR-GCDT,12/16/17,12/2017,8.5000000000E+00
SURAC,MBK C,102714,Grossistes,A15,4203,GR-PCDT,1/10/17,1/2017,1.0000000000E+01
SURAC,MBK C,103605,Grossistes,A05,4203,GR-PCDT,1/29/18,1/2018,8.5000000000E+00
SURAC,MBK C,106235,Grossistes,A05,4102,GR-PCDT,6/9/18,6/2018,1.8500000000E+01
SURAC,MBK C,104207,Grossistes,A04,4102,GR-PCDT,8/19/17,8/2017,6.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,1/4/18,1/2018,6.5000000000E+00
SURAC,MBK C,103605,Grossistes,A05,4203,GR-PCDT,8/2/18,8/2018,7.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4102,GR-PCDT,8/18/18,8/2018,2.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4102,GR-PCDT,5/2/17,5/2017,5.0000000000E-01
SURAC,MBK C,107712,Grossistes,A05,4504,GR-GCDT,9/19/18,9/2018,8.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,4/18/17,4/2017,7.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4102,GR-PCDT,8/1/18,8/2018,2.5000000000E+00
SURAC,MBK C,101964,Grossistes,A15,4504,GR-GCDT,5/16/17,5/2017,2.5000000000E+00
SURAC,MBK C,107712,Grossistes,A05,4102,GR-PCDT,9/26/18,9/2018,5.0000000000E-01
SURAC,MBK C,110119,Grossistes,A15,4504,GR-GCDT,10/1/18,10/2018,8.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4504,GR-GCDT,9/19/18,9/2018,2.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4203,GR-PCDT,11/1/18,11/2018,1.2500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,10/24/18,10/2018,9.5000000000E+00
SURAC,MBK C,101952,Grossistes,A15,4504,GR-GCDT,6/6/18,6/2018,1.5000000000E+00
SURAC,MBK C,102163,Grossistes,A15,4102,GR-PCDT,2/15/18,2/2018,-5.0000000000E-01
SURAC,MBK C,106197,Grossistes,A05,4203,GR-PCDT,5/15/18,5/2018,8.5000000000E+00
SURAC,MBK C,102058,Grossistes,A15,4504,GR-GCDT,9/29/17,9/2017,5.0000000000E-01
SURAC,MBK C,103988,Grossistes,A04,4203,GR-PCDT,1/19/18,1/2018,7.5000000000E+00
SURAC,MBK C,103988,Grossistes,A04,4102,GR-PCDT,10/22/18,10/2018,1.5000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,7/11/17,7/2017,5.3500000000E+01
SURAC,MBK C,106498,Grossistes,A01,4102,GR-PCDT,1/4/18,1/2018,1.5000000000E+00
SURAC,MBK C,102714,Grossistes,A15,4203,GR-PCDT,6/20/18,6/2018,7.0000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,1/6/18,1/2018,2.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,6/9/17,6/2017,1.0500000000E+01
SURAC,MBK C,100007,Grossistes,A04,4504,GR-GCDT,7/20/18,7/2018,6.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,5/9/18,5/2018,1.4000000000E+01
SURAC,MBK C,102703,Grossistes,A05,4203,GR-PCDT,10/13/18,10/2018,2.2500000000E+01
SURAC,MBK C,102058,Grossistes,A15,4203,GR-PCDT,4/4/17,4/2017,5.5000000000E+00
SURAC,MBK C,103605,Grossistes,A05,4102,GR-PCDT,8/10/17,8/2017,-5.0000000000E-01
SURAC,MBK C,101952,Grossistes,A15,4203,GR-PCDT,1/30/17,1/2017,3.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,8/2/18,8/2018,5.0000000000E-01
SURAC,MBK C,106029,Grossistes,A15,4102,GR-PCDT,4/3/17,4/2017,1.5000000000E+00
SURAC,MBK C,102163,Grossistes,A15,4203,GR-PCDT,1/10/18,1/2018,8.5000000000E+00
SURAC,MBK C,104409,Grossistes,A05,4519,GR-GCDT,4/14/18,4/2018,8.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,7/25/17,7/2017,2.1500000000E+01
SURAC,MBK C,104309,Grossistes,A05,4203,GR-PCDT,4/5/17,4/2017,8.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4102,GR-PCDT,6/5/17,6/2017,1.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4102,GR-PCDT,11/23/17,11/2017,6.5000000000E+00
SURAC,MBK C,106498,Grossistes,A01,4102,GR-PCDT,2/15/18,2/2018,2.5000000000E+00
SURAC,MBK C,107711,Grossistes,A05,4102,GR-PCDT,2/1/18,2/2018,5.0000000000E-01
SURAC,MBK C,100416,Grossistes,A15,4504,GR-GCDT,6/7/18,6/2018,5.0000000000E-01
SURAC,MBK C,101964,Grossistes,A15,4203,GR-PCDT,5/7/18,5/2018,9.2000000000E+00
SURAC,MBK C,101587,Grossistes,A01,4102,GR-PCDT,4/28/17,4/2017,3.5000000000E+00
SURAC,MBK C,102703,Grossistes,A05,4203,GR-PCDT,12/4/17,12/2017,2.2500000000E+01
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,11/13/18,11/2018,5.0000000000E-01
SURAC,MBK C,102058,Grossistes,A15,4203,GR-PCDT,6/2/18,6/2018,6.0000000000E+00
SURAC,MBK C,104207,Grossistes,A04,4203,GR-PCDT,10/4/18,10/2018,1.9200000000E+01
SURAC,MBK C,104309,Grossistes,A05,4504,GR-GCDT,12/27/18,12/2018,1.6700000000E+01
SURAC,MBK C,103093,Grossistes,A15,4102,GR-PCDT,12/27/17,12/2017,4.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4504,GR-GCDT,1/31/18,1/2018,2.6500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,10/10/18,10/2018,7.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4102,GR-PCDT,5/5/17,5/2017,8.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,12/8/17,12/2017,1.1500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,8/10/17,8/2017,3.3800000000E+01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,9/21/18,9/2018,3.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,4/8/17,4/2017,2.3500000000E+01
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,4/27/17,4/2017,2.3500000000E+01
SURAC,MBK C,102163,Grossistes,A15,4102,GR-PCDT,12/4/17,12/2017,-5.0000000000E-01
SURAC,MBK C,100007,Grossistes,A04,4203,GR-PCDT,12/27/17,12/2017,1.2400000000E+01
SURAC,MBK C,103077,Grossistes,A15,4504,GR-GCDT,5/17/17,5/2017,3.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,1/12/17,1/2017,1.0500000000E+01
SURAC,MBK C,102163,Grossistes,A15,4203,GR-PCDT,5/11/17,5/2017,6.5000000000E+00
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,5/12/17,5/2017,9.5000000000E+00
SURAC,MBK C,100416,Grossistes,A15,4504,GR-GCDT,10/5/18,10/2018,1.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4504,GR-GCDT,1/4/18,1/2018,9.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,8/20/18,8/2018,2.6000000000E+01
SURAC,MBK C,106498,Grossistes,A01,4203,GR-PCDT,9/4/18,9/2018,1.8500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,8/14/18,8/2018,1.2500000000E+01
SURAC,MBK C,102163,Grossistes,A15,4203,GR-PCDT,12/29/17,12/2017,5.5000000000E+00
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,6/25/18,6/2018,2.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,8/8/17,8/2017,9.5000000000E+00
SURAC,MBK C,104207,Grossistes,A04,4102,GR-PCDT,5/11/17,5/2017,5.0000000000E-01
SURAC,MBK C,101956,Grossistes,A15,4102,GR-PCDT,1/6/18,1/2018,1.5000000000E+00
SURAC,MBK C,102058,Grossistes,A15,4203,GR-PCDT,11/30/18,11/2018,6.0000000000E+00
SURAC,MBK C,102163,Grossistes,A15,4504,GR-GCDT,5/22/17,5/2017,1.1500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4203,GR-PCDT,10/10/18,10/2018,2.2500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,8/6/18,8/2018,6.5000000000E+00
SURAC,MBK C,103093,Grossistes,A15,4519,GR-GCDT,3/21/18,3/2018,1.5000000000E+00
SURAC,MBK C,102096,Grossistes,A15,4102,GR-PCDT,8/10/17,8/2017,-5.0000000000E-01
SURAC,MBK C,110187,Grossistes,A15,4203,GR-PCDT,7/14/18,7/2018,1.8500000000E+01
SURAC,MBK C,104026,Grossistes,A15,4504,GR-GCDT,12/28/17,12/2017,-5.0000000000E-01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,11/1/17,11/2017,1.5000000000E+00
SURAC,MBK C,100921,Grossistes,A15,4504,GR-GCDT,12/4/18,12/2018,6.5000000000E+00
SURAC,MBK C,110074,Grossistes,A15,4203,GR-PCDT,8/17/18,8/2018,2.4500000000E+01
SURAC,MBK C,104026,Grossistes,A15,4504,GR-GCDT,12/27/17,12/2017,1.5000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,12/26/17,12/2017,3.0500000000E+01
SURAC,MBK C,110074,Grossistes,A15,4504,GR-GCDT,10/14/17,10/2017,5.0000000000E-01
SURAC,MBK C,103021,Grossistes,A15,4504,GR-GCDT,7/31/17,7/2017,-1.1500000000E+00
SURAC,MBK C,103077,Grossistes,A15,4504,GR-GCDT,10/31/17,10/2017,3.5000000000E+00
SURAC,MBK C,106498,Grossistes,A01,4504,GR-GCDT,1/16/18,1/2018,1.1500000000E+01
SURAC,MBK C,103058,Grossistes,A05,4203,GR-PCDT,5/16/18,5/2018,1.6700000000E+01
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,12/17/18,12/2018,9.9000000000E+00
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,7/28/17,7/2017,2.4500000000E+01
SURAC,MBK C,104309,Grossistes,A05,4102,GR-PCDT,7/11/17,7/2017,5.0000000000E-01
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,8/15/18,8/2018,2.3500000000E+01
SURAC,MBK C,110024,Grossistes,A15,4203,GR-PCDT,12/30/17,12/2017,3.2500000000E+01
SURAC,MBK C,101952,Grossistes,A15,4504,GR-GCDT,11/28/18,11/2018,2.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,1/8/18,1/2018,1.0000000000E+01
SURAC,MBK C,100416,Grossistes,A15,4504,GR-GCDT,7/15/17,7/2017,2.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,1/10/18,1/2018,2.2500000000E+01
SURAC,MBK C,106498,Grossistes,A01,4504,GR-GCDT,1/31/18,1/2018,1.1500000000E+01
SURAC,MBK C,101964,Grossistes,A15,4203,GR-PCDT,8/3/18,8/2018,1.1200000000E+01
SURAC,MBK C,110119,Grossistes,A15,4102,GR-PCDT,6/18/18,6/2018,5.0000000000E-01
SURAC,MBK C,100921,Grossistes,A15,4203,GR-PCDT,6/12/18,6/2018,4.5000000000E+00
SURAC,MBK C,103093,Grossistes,A15,4102,GR-PCDT,1/6/18,1/2018,5.0000000000E-01
SURAC,MBK C,102163,Grossistes,A15,4504,GR-GCDT,11/17/18,11/2018,5.0000000000E-01
SURAC,MBK C,110074,Grossistes,A15,4102,GR-PCDT,1/13/18,1/2018,-5.0000000000E-01
SURAC,MBK C,101588,Grossistes,A01,4203,GR-PCDT,7/13/17,7/2017,1.0500000000E+01
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,8/7/17,8/2017,4.4500000000E+01
SURAC,MBK C,100416,Grossistes,A15,4203,GR-PCDT,8/23/17,8/2017,1.0500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,1/31/18,1/2018,7.5000000000E+00
SURAC,MBK C,109151,Grossistes,A05,4203,GR-PCDT,7/19/17,7/2017,2.2500000000E+01
SURAC,MBK C,104409,Grossistes,A05,4203,GR-PCDT,6/8/17,6/2017,8.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4102,GR-PCDT,6/1/18,6/2018,5.0000000000E-01
SURAC,MBK C,106029,Grossistes,A15,4203,GR-PCDT,7/13/17,7/2017,2.6500000000E+01
SURAC,MBK C,100416,Grossistes,A15,4203,GR-PCDT,11/29/18,11/2018,7.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,7/8/17,7/2017,8.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4504,GR-GCDT,4/4/17,4/2017,7.5000000000E+00
SURAC,MBK C,110119,Grossistes,A15,4203,GR-PCDT,9/10/18,9/2018,6.5000000000E+00
SURAC,MBK C,100245,Grossistes,A06,4102,GR-PCDT,7/2/18,7/2018,2.6500000000E+01
SURAC,MBK C,101952,Grossistes,A15,4504,GR-GCDT,6/10/17,6/2017,1.5000000000E+00
SURAC,MBK C,100008,Grossistes,A04,4102,GR-PCDT,7/7/18,7/2018,6.5000000000E+00
SURAC,MBK C,110024,Grossistes,A15,4504,GR-GCDT,8/5/17,8/2017,5.0000000000E-01
SURAC,MBK C,100008,Grossistes,A04,4102,GR-PCDT,2/17/18,2/2018,2.1000000000E+00
SURAC,MBK C,106498,Grossistes,A01,4102,GR-PCDT,2/12/18,2/2018,4.5000000000E+00
SURAC,MBK C,103077,Grossistes,A15,4504,GR-GCDT,11/1/17,11/2017,8.5000000000E+00
SURAC,MBK C,107711,Grossistes,A05,4203,GR-PCDT,7/20/17,7/2017,1.0500000000E+01
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,12/29/18,12/2018,7.5000000000E+00
SURAC,MBK C,104207,Grossistes,A04,4203,GR-PCDT,12/26/17,12/2017,2.2500000000E+01
SURAC,MBK C,106498,Grossistes,A01,4102,GR-PCDT,12/18/18,12/2018,4.5000000000E+00
SURAC,MBK C,104309,Grossistes,A05,4504,GR-GCDT,4/7/17,4/2017,8.5000000000E+00
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,1/19/17,1/2017,1.0500000000E+01
SURAC,MBK C,100008,Grossistes,A04,4203,GR-PCDT,10/8/18,10/2018,1.2000000000E+01
SURAC,MBK C,101956,Grossistes,A15,4504,GR-GCDT,4/30/18,4/2018,1.5000000000E+00
SURAC,MBK C,102842,Grossistes,A15,4203,GR-PCDT,2/1/18,2/2018,1.5000000000E+00
SURAC,MBK C,101016,Grossistes,A04,4102,GR-PCDT,11/23/18,11/2018,6.5000000000E+00
SURAC,MBK C,100416,Grossistes,A15,4203,GR-PCDT,8/2/17,8/2017,1.0500000000E+01
SURAC,MBK C,100383,Grossistes,A05,4203,GR-PCDT,4/12/17,4/2017,7.5000000000E+00
SURAC,MBK C,100089,Grossistes,A15,4102,GR-PCDT,11/8/18,11/2018,5.0000000000E-01
SURAC,MBK C,101956,Grossistes,A15,4203,GR-PCDT,9/1/18,9/2018,9.5000000000E+00
SURAC,MBK C,105038,Grossistes,A04,4504,GR-GCDT,5/7/18,5/2018,1.1500000000E+01
SURAC,MBK C,102703,Grossistes,A05,4102,GR-PCDT,8/8/17,8/2017,4.5000000000E+00
SURAC,MBK C,101964,Grossistes,A15,4203,GR-PCDT,9/17/18,9/2018,1.1200000000E+01
SURAC,MBK C,101952,Grossistes,A15,4504,GR-GCDT,11/8/17,11/2017,3.5000000000E+00
SURAC,MBK C,102096,Grossistes,A15,4203,GR-PCDT,12/11/18,12/2018,1.0000000000E+01
