Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
SUTA,Oulad Ayad,100283,Grossistes,A09,4500,GR-GCDT,9/4/18,9/2018,1.0500000000E+01
SUTA,Oulad Ayad,104482,GMS,A05,4205,GR-PCDT,9/14/17,9/2017,2.5956000000E+01
SUTA,Oulad Ayad,104551,Grossistes,A09,1000,Pain,3/17/18,3/2018,1.2100000000E+01
SUTA,Oulad Ayad,101995,Grossistes,A02,4500,GR-GCDT,2/20/18,2/2018,2.5000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,6/27/18,6/2018,1.0000000000E-01
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,11/17/17,11/2017,6.5000000000E+00
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,4/25/17,4/2017,2.6500000000E+01
SUTA,Oulad Ayad,110019,Grossistes,A07,4205,GR-PCDT,2/15/17,2/2017,3.0000000000E-01
SUTA,Oulad Ayad,104551,Grossistes,A09,2004,Lingot,11/27/17,11/2017,-1.0000000000E+00
SUTA,Oulad Ayad,105941,Grossistes,A07,4205,GR-PCDT,10/20/18,10/2018,7.5000000000E+00
SUTA,Oulad Ayad,110145,Grossistes,A09,4205,GR-PCDT,10/25/17,10/2017,4.5000000000E+00
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,8/24/17,8/2017,-1.0000000000E+00
SUTA,Oulad Ayad,110188,Grossistes,A09,4500,GR-GCDT,9/12/18,9/2018,0.0000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,1/17/18,1/2018,5.0000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,2/18/17,2/2017,-9.9600000000E-01
SUTA,Oulad Ayad,110060,Grossistes,A07,4205,GR-PCDT,11/30/17,11/2017,2.5860000000E+01
SUTA,Oulad Ayad,104019,Grossistes,A07,4500,GR-GCDT,12/27/18,12/2018,1.1000000000E+01
SUTA,Oulad Ayad,103051,Grossistes,A09,4500,GR-GCDT,2/14/17,2/2017,1.5000000000E+00
SUTA,Oulad Ayad,101845,Grossistes,A02,4100,GR-PCDT,12/4/18,12/2018,-1.2000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,4100,GR-PCDT,7/15/17,7/2017,-5.0000000000E-01
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,10/3/17,10/2017,6.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,12/18/18,12/2018,5.0400000000E-01
SUTA,Oulad Ayad,105992,Grossistes,A09,4100,GR-PCDT,5/26/18,5/2018,6.5000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4500,GR-GCDT,6/11/17,6/2017,5.0000000000E-01
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,12/28/18,12/2018,1.5000000000E+00
SUTA,Oulad Ayad,105992,Grossistes,A09,4500,GR-GCDT,6/25/18,6/2018,7.0000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,9/18/17,9/2017,9.5400000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,3002,Morceau,8/13/17,8/2017,-5.0000000000E-01
SUTA,Oulad Ayad,106219,Grossistes,A07,4205,GR-PCDT,7/12/18,7/2018,2.5080000000E+00
SUTA,Oulad Ayad,102552,Grossistes,A09,1000,Pain,9/7/17,9/2017,6.5000000000E+00
SUTA,Oulad Ayad,103137,Grossistes,A07,4205,GR-PCDT,7/5/17,7/2017,1.5000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4100,GR-PCDT,5/3/17,5/2017,-5.0000000000E-01
SUTA,Oulad Ayad,106235,Grossistes,A05,3002,Morceau,3/31/18,3/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101845,Grossistes,A02,4100,GR-PCDT,8/4/18,8/2018,-1.0000000000E+00
SUTA,Oulad Ayad,110040,Grossistes,A09,1000,Pain,3/24/17,3/2017,1.0000000000E-01
SUTA,Oulad Ayad,100874,Grossistes,A07,4500,GR-GCDT,9/12/18,9/2018,1.5000000000E+00
SUTA,Oulad Ayad,105061,Grossistes,A09,1000,Pain,6/13/18,6/2018,4.2000000000E-01
SUTA,Oulad Ayad,110019,Grossistes,A07,2004,Lingot,4/14/17,4/2017,2.0000000000E+00
SUTA,Oulad Ayad,103089,Grossistes,A02,4205,GR-PCDT,10/10/17,10/2017,4.5000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,11/28/17,11/2017,4.5000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,4205,GR-PCDT,8/12/17,8/2017,1.9080000000E+00
SUTA,Oulad Ayad,101163,Grossistes,A07,4500,GR-GCDT,4/5/17,4/2017,2.5000000000E+00
SUTA,Oulad Ayad,101675,Grossistes,A02,1000,Pain,2/28/17,2/2017,9.7000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,4100,GR-PCDT,10/8/18,10/2018,-5.0000000000E-01
SUTA,Oulad Ayad,103137,Grossistes,A07,4205,GR-PCDT,12/31/18,12/2018,1.5000000000E+00
SUTA,Oulad Ayad,104019,Grossistes,A07,3002,Morceau,7/8/17,7/2017,-1.0000000000E+00
SUTA,Oulad Ayad,103063,Grossistes,A02,4205,GR-PCDT,7/18/17,7/2017,5.1000000000E+00
SUTA,Oulad Ayad,104019,Grossistes,A07,4205,GR-PCDT,6/19/17,6/2017,3.3000000000E+00
SUTA,Oulad Ayad,103050,Grossistes,A01,4205,GR-PCDT,4/15/17,4/2017,2.2500000000E+01
SUTA,Oulad Ayad,103913,Grossistes,A09,4500,GR-GCDT,12/19/18,12/2018,5.0000000000E-01
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,11/23/17,11/2017,-4.9200000000E-01
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,3/20/17,3/2017,2.8100000000E+01
SUTA,Oulad Ayad,102157,Grossistes,A02,4500,GR-GCDT,5/25/17,5/2017,5.0000000000E-01
SUTA,Oulad Ayad,110040,Grossistes,A09,1000,Pain,7/19/18,7/2018,4.1000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,2/6/18,2/2018,-4.9200000000E-01
SUTA,Oulad Ayad,106207,Grossistes,A02,4500,GR-GCDT,9/19/18,9/2018,8.5000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,5/2/17,5/2017,-5.0000000000E-01
SUTA,Oulad Ayad,100245,Grossistes,A06,4100,GR-PCDT,7/14/17,7/2017,1.2500000000E+01
SUTA,Oulad Ayad,100283,Grossistes,A09,4500,GR-GCDT,8/3/18,8/2018,6.5000000000E+00
SUTA,Oulad Ayad,110145,Grossistes,A09,4100,GR-PCDT,10/10/18,10/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101845,Grossistes,A02,1000,Pain,11/10/18,11/2018,4.1000000000E+00
SUTA,Oulad Ayad,104019,Grossistes,A07,3002,Morceau,2/14/17,2/2017,-1.0000000000E+00
SUTA,Oulad Ayad,101845,Grossistes,A02,4100,GR-PCDT,4/10/17,4/2017,4.9000000000E-01
SUTA,Oulad Ayad,103082,Grossistes,A09,1000,Pain,8/31/18,8/2018,1.5092000000E+01
SUTA,Oulad Ayad,101938,Grossistes,A09,4205,GR-PCDT,6/27/18,6/2018,-4.9200000000E-01
SUTA,Oulad Ayad,103063,Grossistes,A02,4500,GR-GCDT,2/1/18,2/2018,-5.0000000000E-01
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,12/13/18,12/2018,1.7000000000E+00
SUTA,Oulad Ayad,103557,Grossistes,A07,4205,GR-PCDT,8/1/18,8/2018,1.5000000000E+00
SUTA,Oulad Ayad,110040,Grossistes,A09,1000,Pain,10/30/17,10/2017,7.7800000000E+00
SUTA,Oulad Ayad,106237,Grossistes,A01,1000,Pain,1/15/18,1/2018,7.4920000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,3/23/18,3/2018,1.9500000000E+01
SUTA,Oulad Ayad,106041,Grossistes,A02,2004,Lingot,10/3/17,10/2017,1.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4100,GR-PCDT,4/14/17,4/2017,-1.0000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4500,GR-GCDT,7/25/17,7/2017,-5.0000000000E-01
SUTA,Oulad Ayad,101951,Grossistes,A09,4500,GR-GCDT,8/1/18,8/2018,-1.0000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,5/29/17,5/2017,6.6000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,12/14/17,12/2017,-3.0000000000E-01
SUTA,Oulad Ayad,103203,Grossistes,A07,1000,Pain,7/27/18,7/2018,2.5508000000E+01
SUTA,Oulad Ayad,103095,Grossistes,A02,3002,Morceau,2/18/17,2/2017,-5.0000000000E-01
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,3/31/17,3/2017,2.6500000000E+01
SUTA,Oulad Ayad,106237,Grossistes,A01,1000,Pain,8/25/17,8/2017,6.5000000000E+00
SUTA,Oulad Ayad,105683,Grossistes,A09,4500,GR-GCDT,12/28/17,12/2017,1.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,3/7/18,3/2018,4.5300000000E+01
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,12/15/17,12/2017,-3.0000000000E-01
SUTA,Oulad Ayad,101163,Grossistes,A07,1000,Pain,3/17/17,3/2017,1.2500000000E+01
SUTA,Oulad Ayad,100962,Grossistes,A09,4205,GR-PCDT,12/7/18,12/2018,-3.0000000000E-01
SUTA,Oulad Ayad,101163,Grossistes,A07,4100,GR-PCDT,3/16/17,3/2017,-5.0000000000E-01
SUTA,Oulad Ayad,100523,Grossistes,A02,4500,GR-GCDT,6/12/17,6/2017,3.5000000000E+00
SUTA,Oulad Ayad,101465,Grossistes,A02,4205,GR-PCDT,2/15/17,2/2017,2.1000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,4205,GR-PCDT,5/19/17,5/2017,3.3000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,1/18/18,1/2018,8.9000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,4500,GR-GCDT,2/6/18,2/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101829,Grossistes,A02,4205,GR-PCDT,12/12/17,12/2017,1.0500000000E+01
SUTA,Oulad Ayad,104019,Grossistes,A07,1000,Pain,5/29/17,5/2017,1.0500000000E+01
SUTA,Oulad Ayad,101747,Grossistes,A09,1000,Pain,3/2/17,3/2017,4.9000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4205,GR-PCDT,8/10/17,8/2017,1.0500000000E+01
SUTA,Oulad Ayad,103051,Grossistes,A09,4100,GR-PCDT,10/23/18,10/2018,-5.0000000000E-01
SUTA,Oulad Ayad,103050,Grossistes,A01,1000,Pain,6/9/17,6/2017,4.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,12/6/17,12/2017,-4.9200000000E-01
SUTA,Oulad Ayad,100001,Grossistes,A09,4205,GR-PCDT,12/14/18,12/2018,-6.0000000000E-02
SUTA,Oulad Ayad,110145,Grossistes,A09,1000,Pain,2/8/18,2/2018,4.9000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,2004,Lingot,4/5/17,4/2017,6.5000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4500,GR-GCDT,5/24/18,5/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,11/10/18,11/2018,3.5000000000E+00
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,3/4/17,3/2017,7.8000000000E-01
SUTA,Oulad Ayad,105940,Grossistes,A02,4205,GR-PCDT,12/8/17,12/2017,4.5120000000E+00
SUTA,Oulad Ayad,102703,Grossistes,A05,4500,GR-GCDT,3/30/17,3/2017,2.5500000000E+01
SUTA,Oulad Ayad,104646,Grossistes,A02,2004,Lingot,9/26/17,9/2017,2.5000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,3002,Morceau,6/28/17,6/2017,-9.0000000000E-01
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,1/25/18,1/2018,1.0500000000E+01
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,7/6/18,7/2018,9.7000000000E+00
SUTA,Oulad Ayad,102714,Grossistes,A15,3002,Morceau,7/5/17,7/2017,1.0000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,9/20/18,9/2018,9.7000000000E+00
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,11/23/18,11/2018,3.5400000000E+00
SUTA,Oulad Ayad,100874,Grossistes,A07,3002,Morceau,6/20/17,6/2017,-1.2000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,12/22/17,12/2017,3.1140000000E+01
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,4/2/18,4/2018,3.3000000000E+00
SUTA,Oulad Ayad,106035,Grossistes,A07,4100,GR-PCDT,6/23/18,6/2018,1.5000000000E+00
SUTA,Oulad Ayad,105941,Grossistes,A07,2004,Lingot,8/15/17,8/2017,2.6500000000E+01
SUTA,Oulad Ayad,105941,Grossistes,A07,4500,GR-GCDT,8/4/17,8/2017,1.2500000000E+01
SUTA,Oulad Ayad,105983,Grossistes,A01,4500,GR-GCDT,10/16/17,10/2017,1.1000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,1/29/18,1/2018,5.0400000000E-01
SUTA,Oulad Ayad,100001,Grossistes,A09,4205,GR-PCDT,3/23/18,3/2018,-3.0000000000E-01
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,10/4/17,10/2017,5.1000000000E+00
SUTA,Oulad Ayad,100001,Grossistes,A09,3002,Morceau,1/3/18,1/2018,-5.0000000000E-01
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,11/13/18,11/2018,9.5000000000E+00
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,8/3/18,8/2018,7.1400000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,2004,Lingot,8/7/17,8/2017,4.5000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4500,GR-GCDT,7/13/18,7/2018,-5.0000000000E-01
SUTA,Oulad Ayad,110019,Grossistes,A07,1000,Pain,3/14/17,3/2017,-7.0000000000E-01
SUTA,Oulad Ayad,102708,Grossistes,A09,4205,GR-PCDT,5/18/17,5/2017,9.0000000000E-01
SUTA,Oulad Ayad,100004,Grossistes,A05,4100,GR-PCDT,11/23/18,11/2018,2.5000000000E+00
SUTA,Oulad Ayad,104019,Grossistes,A07,4500,GR-GCDT,9/5/17,9/2017,1.1500000000E+01
SUTA,Oulad Ayad,104551,Grossistes,A09,4100,GR-PCDT,4/25/17,4/2017,-5.0000000000E-01
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,9/13/18,9/2018,3.3000000000E+00
SUTA,Oulad Ayad,101901,Grossistes,A09,4500,GR-GCDT,5/26/18,5/2018,2.5000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,8/24/17,8/2017,-3.0000000000E-01
SUTA,Oulad Ayad,104551,Grossistes,A09,2004,Lingot,8/9/17,8/2017,-1.0000000000E+00
SUTA,Oulad Ayad,100874,Grossistes,A07,1000,Pain,10/16/18,10/2018,8.1000000000E+00
SUTA,Oulad Ayad,100283,Grossistes,A09,4500,GR-GCDT,5/14/18,5/2018,6.5000000000E+00
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,8/10/17,8/2017,5.2500000000E+01
SUTA,Oulad Ayad,105683,Grossistes,A09,4205,GR-PCDT,10/1/18,10/2018,-3.0000000000E-01
SUTA,Oulad Ayad,106041,Grossistes,A02,4205,GR-PCDT,7/12/18,7/2018,-3.0000000000E-01
SUTA,Oulad Ayad,104551,Grossistes,A09,1000,Pain,11/5/18,11/2018,5.5300000000E+01
SUTA,Oulad Ayad,101951,Grossistes,A09,4500,GR-GCDT,2/7/18,2/2018,-1.0000000000E+00
SUTA,Oulad Ayad,101938,Grossistes,A09,4100,GR-PCDT,10/27/18,10/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101901,Grossistes,A09,2004,Lingot,10/19/17,10/2017,-5.0000000000E-01
SUTA,Oulad Ayad,110145,Grossistes,A09,3002,Morceau,12/7/17,12/2017,-5.0000000000E-01
SUTA,Oulad Ayad,106219,Grossistes,A07,4500,GR-GCDT,12/5/17,12/2017,6.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4500,GR-GCDT,8/4/18,8/2018,-5.0000000000E-01
SUTA,Oulad Ayad,102633,Grossistes,A09,4500,GR-GCDT,8/25/18,8/2018,-5.0000000000E-01
SUTA,Oulad Ayad,110188,Grossistes,A09,1000,Pain,10/9/18,10/2018,9.3800000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,3/14/18,3/2018,1.7300000000E+01
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,12/19/18,12/2018,-9.0000000000E-01
SUTA,Oulad Ayad,106041,Grossistes,A02,4205,GR-PCDT,3/12/18,3/2018,9.0000000000E-01
SUTA,Oulad Ayad,105940,Grossistes,A02,1000,Pain,10/26/17,10/2017,2.6500000000E+01
SUTA,Oulad Ayad,103557,Grossistes,A07,1000,Pain,7/19/18,7/2018,4.1000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4205,GR-PCDT,12/15/18,12/2018,1.4700000000E+01
SUTA,Oulad Ayad,110188,Grossistes,A09,1000,Pain,10/11/18,10/2018,4.1000000000E+00
SUTA,Oulad Ayad,101750,Grossistes,A09,4500,GR-GCDT,7/28/17,7/2017,4.5000000000E+00
SUTA,Oulad Ayad,101995,Grossistes,A02,4205,GR-PCDT,10/15/18,10/2018,1.5000000000E+00
SUTA,Oulad Ayad,106041,Grossistes,A02,2004,Lingot,5/12/17,5/2017,1.0000000000E+00
SUTA,Oulad Ayad,102157,Grossistes,A02,4500,GR-GCDT,4/4/17,4/2017,5.0000000000E-01
SUTA,Oulad Ayad,103082,Grossistes,A09,1000,Pain,8/13/17,8/2017,1.4036000000E+01
SUTA,Oulad Ayad,110019,Grossistes,A07,3002,Morceau,5/11/17,5/2017,-1.3000000000E+00
SUTA,Oulad Ayad,105061,Grossistes,A09,4500,GR-GCDT,9/3/18,9/2018,1.3500000000E+01
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,11/7/17,11/2017,5.7000000000E+00
SUTA,Oulad Ayad,103082,Grossistes,A09,3002,Morceau,1/22/18,1/2018,-1.0000000000E+00
SUTA,Oulad Ayad,105992,Grossistes,A09,4205,GR-PCDT,10/8/18,10/2018,1.0500000000E+01
SUTA,Oulad Ayad,103063,Grossistes,A02,4100,GR-PCDT,7/11/17,7/2017,1.5000000000E+00
SUTA,Oulad Ayad,101560,Grossistes,A07,4205,GR-PCDT,9/25/18,9/2018,-9.0000000000E-01
SUTA,Oulad Ayad,105983,Grossistes,A01,4500,GR-GCDT,10/17/17,10/2017,-5.0000000000E-01
SUTA,Oulad Ayad,108093,Grossistes,A09,4205,GR-PCDT,5/31/18,5/2018,2.1000000000E+00
SUTA,Oulad Ayad,110040,Grossistes,A09,1000,Pain,1/18/18,1/2018,1.8500000000E+01
SUTA,Oulad Ayad,101747,Grossistes,A09,1000,Pain,7/2/18,7/2018,1.0100000000E+01
SUTA,Oulad Ayad,104019,Grossistes,A07,4205,GR-PCDT,12/25/17,12/2017,9.0000000000E-01
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,6/20/17,6/2017,3.7700000000E+01
SUTA,Oulad Ayad,102708,Grossistes,A09,4500,GR-GCDT,2/23/17,2/2017,5.5000000000E+00
SUTA,Oulad Ayad,105940,Grossistes,A02,1000,Pain,3/10/17,3/2017,2.6500000000E+01
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,2/10/17,2/2017,8.5000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,3002,Morceau,4/15/17,4/2017,-5.0000000000E-01
SUTA,Oulad Ayad,106237,Grossistes,A01,2004,Lingot,2/2/17,2/2017,4.5000000000E+00
SUTA,Oulad Ayad,106219,Grossistes,A07,4205,GR-PCDT,2/27/17,2/2017,3.3000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4500,GR-GCDT,5/20/18,5/2018,-5.0000000000E-01
SUTA,Oulad Ayad,103051,Grossistes,A09,4500,GR-GCDT,6/4/18,6/2018,5.5000000000E+00
SUTA,Oulad Ayad,100245,Grossistes,A06,4205,GR-PCDT,6/9/17,6/2017,2.2500000000E+01
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,11/14/18,11/2018,1.1000000000E+01
SUTA,Oulad Ayad,110040,Grossistes,A09,2004,Lingot,8/25/17,8/2017,-5.0000000000E-01
SUTA,Oulad Ayad,104646,Grossistes,A02,4500,GR-GCDT,6/3/17,6/2017,1.5000000000E+00
SUTA,Oulad Ayad,104646,Grossistes,A02,3002,Morceau,7/11/17,7/2017,-2.0000000000E-01
SUTA,Oulad Ayad,103557,Grossistes,A07,4205,GR-PCDT,5/18/17,5/2017,-6.0000000000E-01
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,3/27/18,3/2018,9.0000000000E-01
SUTA,Oulad Ayad,101901,Grossistes,A09,4100,GR-PCDT,6/8/18,6/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101750,Grossistes,A09,4100,GR-PCDT,6/9/18,6/2018,-5.0000000000E-01
SUTA,Oulad Ayad,101675,Grossistes,A02,4100,GR-PCDT,12/17/18,12/2018,-5.0000000000E-01
SUTA,Oulad Ayad,105983,Grossistes,A01,4100,GR-PCDT,1/28/17,1/2017,6.5000000000E+00
SUTA,Oulad Ayad,103063,Grossistes,A02,4205,GR-PCDT,6/10/17,6/2017,6.9000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,8/19/17,8/2017,-3.0000000000E-01
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,8/28/17,8/2017,8.5000000000E+00
SUTA,Oulad Ayad,104019,Grossistes,A07,3002,Morceau,3/13/17,3/2017,-1.0000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,4/17/18,4/2018,9.0000000000E-01
SUTA,Oulad Ayad,102633,Grossistes,A09,2004,Lingot,3/16/17,3/2017,-1.0000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,7/17/18,7/2018,3.5040000000E+00
SUTA,Oulad Ayad,100001,Grossistes,A09,1000,Pain,5/23/17,5/2017,5.7000000000E+00
SUTA,Oulad Ayad,110060,Grossistes,A07,4500,GR-GCDT,9/14/17,9/2017,2.6500000000E+01
SUTA,Oulad Ayad,101747,Grossistes,A09,4500,GR-GCDT,11/14/18,11/2018,5.0000000000E-01
SUTA,Oulad Ayad,103866,Grossistes,A02,4205,GR-PCDT,9/12/18,9/2018,-9.0000000000E-01
SUTA,Oulad Ayad,101941,Grossistes,A05,4205,GR-PCDT,4/28/17,4/2017,8.5800000000E+00
SUTA,Oulad Ayad,105683,Grossistes,A09,4100,GR-PCDT,4/14/17,4/2017,5.0000000000E-01
SUTA,Oulad Ayad,101938,Grossistes,A09,4205,GR-PCDT,12/21/18,12/2018,-3.0000000000E-01
SUTA,Oulad Ayad,102728,Grossistes,A02,4205,GR-PCDT,8/9/18,8/2018,4.5000000000E+00
SUTA,Oulad Ayad,105940,Grossistes,A02,4500,GR-GCDT,12/28/18,12/2018,2.5500000000E+01
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,5/10/17,5/2017,1.0650000000E+02
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,4/18/18,4/2018,2.6500000000E+01
SUTA,Oulad Ayad,101829,Grossistes,A02,4100,GR-PCDT,4/3/17,4/2017,-5.0000000000E-01
SUTA,Oulad Ayad,100006,Grossistes,A09,1000,Pain,12/26/17,12/2017,8.5000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,5/21/18,5/2018,9.7000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4205,GR-PCDT,10/30/17,10/2017,9.0000000000E-01
SUTA,Oulad Ayad,100006,Grossistes,A09,4500,GR-GCDT,8/30/17,8/2017,1.0500000000E+01
SUTA,Oulad Ayad,106237,Grossistes,A01,4205,GR-PCDT,3/4/17,3/2017,1.5000000000E+00
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,8/8/18,8/2018,1.9080000000E+00
SUTA,Oulad Ayad,106235,Grossistes,A05,2004,Lingot,8/26/17,8/2017,5.0000000000E-01
SUTA,Oulad Ayad,102157,Grossistes,A02,2004,Lingot,5/23/17,5/2017,5.0000000000E-01
SUTA,Oulad Ayad,104019,Grossistes,A07,4500,GR-GCDT,10/10/18,10/2018,5.0000000000E-01
SUTA,Oulad Ayad,102633,Grossistes,A09,2004,Lingot,3/3/17,3/2017,-1.2500000000E+00
SUTA,Oulad Ayad,110040,Grossistes,A09,4500,GR-GCDT,10/3/17,10/2017,5.0000000000E-01
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,1/13/18,1/2018,1.5000000000E+00
SUTA,Oulad Ayad,105983,Grossistes,A01,4100,GR-PCDT,4/6/17,4/2017,-1.3000000000E+00
SUTA,Oulad Ayad,105941,Grossistes,A07,4205,GR-PCDT,2/28/18,2/2018,2.6508000000E+01
SUTA,Oulad Ayad,100008,Grossistes,A04,4500,GR-GCDT,4/4/17,4/2017,5.3500000000E+01
SUTA,Oulad Ayad,103051,Grossistes,A09,3002,Morceau,12/27/17,12/2017,-1.0000000000E+00
SUTA,Oulad Ayad,106219,Grossistes,A07,4205,GR-PCDT,2/2/18,2/2018,1.5000000000E+00
SUTA,Oulad Ayad,102157,Grossistes,A02,1000,Pain,2/3/17,2/2017,8.1000000000E+00
SUTA,Oulad Ayad,103082,Grossistes,A09,1000,Pain,12/22/17,12/2017,4.7720000000E+00
SUTA,Oulad Ayad,101560,Grossistes,A07,2004,Lingot,12/15/17,12/2017,5.0000000000E-01
SUTA,Oulad Ayad,100006,Grossistes,A09,4100,GR-PCDT,4/28/17,4/2017,5.0000000000E-01
SUTA,Oulad Ayad,101446,Grossistes,A09,3002,Morceau,2/9/17,2/2017,-1.0000000000E+00
SUTA,Oulad Ayad,103082,Grossistes,A09,4205,GR-PCDT,5/8/18,5/2018,9.0000000000E-01
SUTA,Oulad Ayad,105683,Grossistes,A09,3002,Morceau,4/19/18,4/2018,1.5000000000E+00
SUTA,Oulad Ayad,101845,Grossistes,A02,4100,GR-PCDT,12/26/18,12/2018,-1.4000000000E+00
SUTA,Oulad Ayad,110188,Grossistes,A09,4500,GR-GCDT,5/18/18,5/2018,1.5000000000E+00
SUTA,Oulad Ayad,104551,Grossistes,A09,4100,GR-PCDT,7/4/18,7/2018,-1.1000000000E+00
SUTA,Oulad Ayad,110019,Grossistes,A07,1000,Pain,11/24/18,11/2018,9.9400000000E+00
SUTA,Oulad Ayad,106237,Grossistes,A01,4205,GR-PCDT,5/9/17,5/2017,1.4880000000E+00
