Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
COSUMAR SA,Raffinerie,101146,GMS,A01,4212,GR-PCDT,5/19/20,202005,1.09
COSUMAR SA,Sidi Bennour,103050,Grossistes,A01,4501,GR-GCDT,9/11/19,201909,80.50
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,1007,Pain,2/18/20,202002,1.96
COSUMAR SA,Raffinerie,100200,Grossistes,A01,3005,Morceau,3/4/20,202003,-0.18
COSUMAR SA,Raffinerie,103608,Grossistes,A01,4212,GR-PCDT,8/7/19,201908,1.09
COSUMAR SA,Raffinerie,103988,Grossistes,A04,1000,Pain,5/15/20,202005,6.34
COSUMAR SA,Raffinerie,106240,Industriels,A01,4500,GR-GCDT,4/15/19,201904,73.50
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,4501,GR-GCDT,2/19/19,201902,3.00
COSUMAR SA,Raffinerie,110230,Grossistes,A09,3000,Morceau,5/7/19,201905,-1.30
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,3/2/19,201903,53.94
COSUMAR SA,Sidi Bennour,101564,Grossistes,A01,1007,Pain,12/4/19,201912,4.90
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4205,GR-PCDT,7/7/20,202007,4.50
COSUMAR SA,Raffinerie,110222,Grossistes,A01,2000,Lingot,8/11/20,202008,1.14
COSUMAR SA,Raffinerie,104314,GMS,A01,2000,Lingot,3/18/20,202003,6.42
COSUMAR SA,Raffinerie,102714,Grossistes,A15,2000,Lingot,2/27/20,202002,3.78
COSUMAR SA,Raffinerie,104657,Grossistes,A04,1000,Pain,2/13/20,202002,1.70
COSUMAR SA,Sidi Bennour,110261,Grossistes,A07,1007,Pain,12/4/19,201912,4.42
COSUMAR SA,Raffinerie,100421,Grossistes,A15,4208,GR-PCDT,5/3/19,201905,4.70
COSUMAR SA,Raffinerie,103988,Grossistes,A04,4105,GR-PCDT,1/17/20,202001,3.50
COSUMAR SA,Raffinerie,110047,Grossistes,A01,4212,GR-PCDT,10/9/19,201910,1.09
COSUMAR SA,Raffinerie,104650,Industriels,A15,4500,GR-GCDT,4/12/19,201904,22.50
COSUMAR SA,Raffinerie,110237,Grossistes,A02,2000,Lingot,3/2/20,202003,3.78
COSUMAR SA,Raffinerie,110092,GMS,A01,4212,GR-PCDT,4/14/20,202004,12.76
COSUMAR SA,Raffinerie,100060,Industriels,A01,4500,GR-GCDT,5/22/19,201905,27.50
COSUMAR SA,Raffinerie,110222,Grossistes,A01,2000,Lingot,11/27/19,201911,7.74
COSUMAR SA,Raffinerie,104483,GMS,A01,2000,Lingot,5/22/20,202005,3.78
COSUMAR SA,Raffinerie,102727,Industriels,A01,4512,GR-GCDT,4/15/19,201904,10.50
COSUMAR SA,Raffinerie,104207,Grossistes,A04,3000,Morceau,4/18/19,201904,4.80
COSUMAR SA,Raffinerie,101587,Grossistes,A01,2000,Lingot,10/27/20,202010,5.10
COSUMAR SA,Raffinerie,104483,GMS,A01,2000,Lingot,2/15/19,201902,2.46
COSUMAR SA,Zaio,100861,Grossistes,A04,4506,GR-GCDT,4/22/19,201904,26.50
COSUMAR SA,Raffinerie,110069,GMS,A05,1000,Pain,2/6/19,201902,26.15
COSUMAR SA,Sidi Bennour,101845,Grossistes,A02,4501,GR-GCDT,5/13/20,202005,1.50
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4501,GR-GCDT,1/5/19,201901,25.50
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,1007,Pain,10/27/20,202010,12.50
COSUMAR SA,Raffinerie,100089,Grossistes,A15,3005,Morceau,10/24/20,202010,-0.18
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,1007,Pain,12/23/20,202012,8.10
COSUMAR SA,Raffinerie,104657,Grossistes,A04,1000,Pain,7/16/19,201907,16.31
COSUMAR SA,Raffinerie,106498,Grossistes,A01,4212,GR-PCDT,2/7/20,202002,-0.20
COSUMAR SA,Sidi Bennour,103094,Grossistes,A01,4501,GR-GCDT,6/1/19,201906,10.50
COSUMAR SA,Raffinerie,101307,Industriels,A15,4303,GR-GCDT,12/19/20,202012,24.90
COSUMAR SA,Raffinerie,101969,Grossistes,A04,4105,GR-PCDT,2/12/20,202002,1.50
COSUMAR SA,Raffinerie,110275,Grossistes,A04,3005,Morceau,2/25/20,202002,10.03
COSUMAR SA,Raffinerie,101845,Grossistes,A02,3000,Morceau,4/8/19,201904,-0.50
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,6/10/20,202006,6.50
COSUMAR SA,Raffinerie,101496,Industriels,A01,4500,GR-GCDT,8/6/19,201908,18.50
COSUMAR SA,Raffinerie,105997,Grossistes,A01,1000,Pain,3/6/20,202003,72.23
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,3/28/19,201903,4.26
COSUMAR SA,Sidi Bennour,110054,Grossistes,A07,1007,Pain,6/8/19,201906,3.14
COSUMAR SA,Raffinerie,102009,Grossistes,A06,1000,Pain,5/10/19,201905,8.87
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4205,GR-PCDT,4/7/20,202004,1.50
COSUMAR SA,Raffinerie,100175,Grossistes,A01,3005,Morceau,10/16/20,202010,-0.18
COSUMAR SA,Raffinerie,104646,Grossistes,A02,2000,Lingot,2/21/20,202002,1.14
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,2/26/19,201902,0.50
COSUMAR SA,Raffinerie,110204,Grossistes,A15,2000,Lingot,7/14/20,202007,2.46
COSUMAR SA,Sidi Bennour,105088,Grossistes,A01,4205,GR-PCDT,6/19/20,202006,2.10
COSUMAR SA,Raffinerie,101896,Grossistes,A05,1000,Pain,12/18/19,201912,22.69
COSUMAR SA,Sidi Bennour,103137,Grossistes,A07,4205,GR-PCDT,11/25/19,201911,3.30
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,11/25/19,201911,0.80
COSUMAR SA,Raffinerie,100008,Grossistes,A04,3000,Morceau,11/8/19,201911,4.80
COSUMAR SA,Sidi Bennour,103203,Grossistes,A07,1007,Pain,6/3/19,201906,25.51
COSUMAR SA,Raffinerie,110243,Grossistes,A01,4500,GR-GCDT,8/27/19,201908,10.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,1000,Pain,4/7/20,202004,13.48
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,4205,GR-PCDT,5/13/20,202005,10.50
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,3/9/19,201903,27.54
COSUMAR SA,Raffinerie,102058,Grossistes,A15,2000,Lingot,10/8/20,202010,1.14
COSUMAR SA,Zaio,104029,Grossistes,A06,4202,GR-PCDT,10/11/19,201910,26.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,1000,Pain,4/15/19,201904,8.87
COSUMAR SA,Raffinerie,103557,Grossistes,A07,2000,Lingot,1/6/20,202001,-0.90
COSUMAR SA,Raffinerie,101798,Grossistes,A01,2000,Lingot,6/9/20,202006,1.14
COSUMAR SA,Raffinerie,110097,Grossistes,A01,1000,Pain,6/8/20,202006,4.26
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,4205,GR-PCDT,6/4/20,202006,13.50
COSUMAR SA,Zaio,102001,Grossistes,A06,4202,GR-PCDT,3/27/20,202003,50.50
COSUMAR SA,Raffinerie,101062,Grossistes,A01,2000,Lingot,10/29/19,201910,7.74
COSUMAR SA,Raffinerie,101901,Grossistes,A09,3000,Morceau,4/29/19,201904,-1.00
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3005,Morceau,2/13/20,202002,-0.18
COSUMAR SA,Raffinerie,106077,Grossistes,A06,2000,Lingot,11/19/19,201911,6.42
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,4205,GR-PCDT,8/15/20,202008,2.51
COSUMAR SA,Raffinerie,101564,Grossistes,A01,3000,Morceau,4/10/19,201904,-0.24
COSUMAR SA,Raffinerie,103035,Grossistes,A01,4212,GR-PCDT,7/20/20,202007,2.39
COSUMAR SA,Sidi Bennour,103053,Grossistes,A02,1007,Pain,3/12/19,201903,8.10
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,5/18/19,201905,10.50
COSUMAR SA,Zaio,108063,Grossistes,A06,4506,GR-GCDT,7/23/19,201907,0.50
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,1007,Pain,3/21/19,201903,20.18
COSUMAR SA,Raffinerie,104380,GMS,A09,4212,GR-PCDT,6/27/19,201906,8.87
COSUMAR SA,Raffinerie,110097,Grossistes,A01,4212,GR-PCDT,8/22/20,202008,-0.20
COSUMAR SA,Raffinerie,103063,Grossistes,A02,2000,Lingot,7/8/19,201907,1.00
COSUMAR SA,Raffinerie,110045,Grossistes,A15,4106,GR-PCDT,5/10/19,201905,7.50
COSUMAR SA,Raffinerie,103050,Grossistes,A01,3005,Morceau,9/21/20,202009,-0.18
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,1/7/19,201901,11.70
COSUMAR SA,Raffinerie,103089,Grossistes,A02,1000,Pain,3/19/20,202003,7.30
COSUMAR SA,Zaio,106077,Grossistes,A06,4202,GR-PCDT,5/29/20,202005,24.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,2/13/19,201902,7.30
COSUMAR SA,Raffinerie,103608,Grossistes,A01,1000,Pain,12/23/20,202012,4.26
COSUMAR SA,Raffinerie,104970,Grossistes,A01,2000,Lingot,1/25/20,202001,2.46
COSUMAR SA,Raffinerie,110278,Grossistes,A05,2000,Lingot,12/21/20,202012,3.78
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,3/25/20,202003,5.51
COSUMAR SA,Raffinerie,110074,Grossistes,A15,3005,Morceau,8/26/20,202008,1.14
COSUMAR SA,Raffinerie,104019,Grossistes,A07,3005,Morceau,2/3/20,202002,0.00
COSUMAR SA,Raffinerie,101016,Grossistes,A04,2000,Lingot,3/29/19,201903,3.50
COSUMAR SA,Raffinerie,105992,Grossistes,A09,2000,Lingot,4/25/19,201904,0.50
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,2/3/20,202002,3.11
COSUMAR SA,Raffinerie,101564,Grossistes,A01,2000,Lingot,3/11/19,201903,-0.18
COSUMAR SA,Raffinerie,110222,Grossistes,A01,2000,Lingot,4/17/20,202004,2.46
COSUMAR SA,Raffinerie,103087,Grossistes,A06,2000,Lingot,11/4/19,201911,1.50
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4205,GR-PCDT,1/27/20,202001,16.91
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4501,GR-GCDT,12/3/19,201912,6.50
COSUMAR SA,Raffinerie,110237,Grossistes,A02,1000,Pain,12/13/19,201912,16.10
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,1/13/20,202001,2.50
COSUMAR SA,Raffinerie,103605,Grossistes,A05,4208,GR-PCDT,5/14/19,201905,4.50
COSUMAR SA,Raffinerie,110269,Grossistes,A15,2000,Lingot,6/9/20,202006,1.14
COSUMAR SA,Raffinerie,110243,Grossistes,A01,4500,GR-GCDT,7/15/19,201907,10.50
COSUMAR SA,Raffinerie,110069,GMS,A05,4212,GR-PCDT,4/17/20,202004,3.68
COSUMAR SA,Raffinerie,103000,Industriels,A01,4406,GR-GCDT,10/23/20,202010,39.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,12/26/19,201912,4.26
COSUMAR SA,Raffinerie,110277,Grossistes,A09,2000,Lingot,2/28/20,202002,-0.18
COSUMAR SA,Raffinerie,110210,Grossistes,A01,2000,Lingot,10/18/19,201910,-0.18
COSUMAR SA,Raffinerie,110220,Grossistes,A15,1000,Pain,11/26/19,201911,0.80
COSUMAR SA,Raffinerie,101213,GMS,A01,2000,Lingot,12/11/19,201912,1.14
COSUMAR SA,Raffinerie,110237,Grossistes,A02,1000,Pain,10/7/19,201910,8.10
COSUMAR SA,Raffinerie,102636,Grossistes,A01,4212,GR-PCDT,1/2/19,201901,2.39
COSUMAR SA,Sidi Bennour,100469,Grossistes,A02,4205,GR-PCDT,7/14/20,202007,1.50
COSUMAR SA,Raffinerie,104323,GMS,A02,2000,Lingot,1/30/20,202001,5.10
COSUMAR SA,Raffinerie,110271,Grossistes,A02,2000,Lingot,6/1/20,202006,5.10
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4205,GR-PCDT,10/28/20,202010,5.10
COSUMAR SA,Raffinerie,103203,Grossistes,A07,2000,Lingot,2/21/19,201902,26.22
COSUMAR SA,Raffinerie,105038,Grossistes,A04,3000,Morceau,2/5/19,201902,4.80
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,11/23/19,201911,30.18
COSUMAR SA,Raffinerie,100001,Grossistes,A09,2000,Lingot,6/12/19,201906,0.00
COSUMAR SA,Zaio,101843,Grossistes,A06,4202,GR-PCDT,5/21/20,202005,11.50
COSUMAR SA,Raffinerie,104495,GMS,A04,3005,Morceau,12/4/20,202012,11.70
COSUMAR SA,Raffinerie,104282,GMS,A01,2000,Lingot,5/6/20,202005,40.74
COSUMAR SA,Raffinerie,101564,Grossistes,A01,2000,Lingot,12/8/20,202012,2.46
COSUMAR SA,Raffinerie,104492,GMS,A01,2000,Lingot,11/25/20,202011,27.54
COSUMAR SA,Raffinerie,104645,GMS,A09,2000,Lingot,3/30/19,201903,27.54
COSUMAR SA,Raffinerie,101201,GMS,A01,1000,Pain,2/5/19,201902,10.02
COSUMAR SA,Raffinerie,100421,Grossistes,A15,3005,Morceau,9/15/20,202009,1.14
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,1007,Pain,4/6/20,202004,25.51
COSUMAR SA,Raffinerie,110097,Grossistes,A01,1000,Pain,11/7/19,201911,7.72
COSUMAR SA,Raffinerie,110024,Grossistes,A15,4515,GR-GCDT,4/25/19,201904,8.50
COSUMAR SA,Raffinerie,110090,GMS,A01,1000,Pain,12/30/20,202012,3.11
COSUMAR SA,Raffinerie,101062,Grossistes,A01,4212,GR-PCDT,11/16/19,201911,2.39
COSUMAR SA,Raffinerie,110047,Grossistes,A01,2000,Lingot,1/2/20,202001,5.10
COSUMAR SA,Raffinerie,103608,Grossistes,A01,1000,Pain,12/7/19,201912,4.26
COSUMAR SA,Raffinerie,110222,Grossistes,A01,4500,GR-GCDT,7/22/20,202007,-0.50
COSUMAR SA,Raffinerie,103086,Grossistes,A15,2000,Lingot,12/16/19,201912,-0.18
COSUMAR SA,Raffinerie,104483,GMS,A01,4212,GR-PCDT,8/3/19,201908,2.39
COSUMAR SA,Raffinerie,106077,Grossistes,A06,2000,Lingot,10/6/20,202010,3.78
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,7/23/20,202007,0.90
COSUMAR SA,Sidi Bennour,101675,Grossistes,A02,4501,GR-GCDT,3/9/19,201903,0.50
COSUMAR SA,Raffinerie,105252,Industriels,A01,4500,GR-GCDT,4/22/20,202004,10.50
COSUMAR SA,Raffinerie,103070,GMS,A01,2000,Lingot,4/16/19,201904,1.14
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,11/25/19,201911,19.62
COSUMAR SA,Raffinerie,103988,Grossistes,A04,1000,Pain,7/22/20,202007,12.50
COSUMAR SA,Raffinerie,110236,Grossistes,A09,3000,Morceau,4/24/19,201904,-1.40
COSUMAR SA,Raffinerie,100690,Grossistes,A06,1000,Pain,4/28/20,202004,11.17
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,1007,Pain,4/16/19,201904,12.66
COSUMAR SA,Raffinerie,105941,Grossistes,A07,2000,Lingot,2/21/20,202002,26.22
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,2/21/20,202002,77.70
COSUMAR SA,Raffinerie,110092,GMS,A01,4212,GR-PCDT,6/24/20,202006,27.01
COSUMAR SA,Raffinerie,105252,Industriels,A01,4500,GR-GCDT,1/9/19,201901,120.50
COSUMAR SA,Raffinerie,110271,Grossistes,A02,2000,Lingot,3/20/20,202003,-0.18
COSUMAR SA,Raffinerie,100464,Grossistes,A01,2000,Lingot,10/15/20,202010,-0.18
COSUMAR SA,Raffinerie,110279,Grossistes,A01,4212,GR-PCDT,2/18/20,202002,3.68
COSUMAR SA,Raffinerie,106235,Grossistes,A05,1000,Pain,9/2/19,201909,21.06
COSUMAR SA,Raffinerie,101142,GMS,A01,4212,GR-PCDT,8/27/19,201908,8.87
COSUMAR SA,Raffinerie,104645,GMS,A09,1000,Pain,12/15/20,202012,26.15
COSUMAR SA,Raffinerie,110119,Grossistes,A15,2000,Lingot,4/29/20,202004,5.10
COSUMAR SA,Raffinerie,103063,Grossistes,A02,2000,Lingot,7/13/19,201907,1.50
COSUMAR SA,Raffinerie,110077,Industriels,A01,4500,GR-GCDT,7/16/19,201907,10.50
COSUMAR SA,Raffinerie,102613,GMS,A01,2000,Lingot,4/1/19,201904,11.70
COSUMAR SA,Raffinerie,110266,Grossistes,A01,3005,Morceau,8/31/20,202008,2.46
COSUMAR SA,Raffinerie,204665,Export,A01,4301,GR-GCDT,7/31/19,201907,42.50
COSUMAR SA,Raffinerie,110266,Grossistes,A01,1000,Pain,6/30/20,202006,4.26
COSUMAR SA,Sidi Bennour,105983,Grossistes,A01,4205,GR-PCDT,9/9/19,201909,6.11
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,9/2/19,201909,21.83
COSUMAR SA,Raffinerie,104309,Grossistes,A05,2000,Lingot,2/21/19,201902,7.74
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,7/9/20,202007,1.14
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,1007,Pain,5/20/19,201905,1.70
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,9/5/20,202009,-0.18
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,10/22/20,202010,3.11
COSUMAR SA,Raffinerie,110096,Grossistes,A06,3005,Morceau,8/5/19,201908,-0.18
COSUMAR SA,Raffinerie,101845,Grossistes,A02,3005,Morceau,5/15/20,202005,-0.18
COSUMAR SA,Raffinerie,103050,Grossistes,A01,3005,Morceau,7/7/20,202007,-0.18
COSUMAR SA,Raffinerie,105683,Grossistes,A09,3005,Morceau,7/24/20,202007,-0.18
COSUMAR SA,Raffinerie,106421,Grossistes,A01,3005,Morceau,10/7/19,201910,1.14
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,1/9/19,201901,34.50
COSUMAR SA,Sidi Bennour,109116,Grossistes,A01,4501,GR-GCDT,7/7/20,202007,0.50
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,4205,GR-PCDT,1/22/20,202001,1.31
COSUMAR SA,Raffinerie,101147,GMS,A15,4212,GR-PCDT,8/24/19,201908,6.28
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,6/25/20,202006,8.87
COSUMAR SA,Raffinerie,104019,Grossistes,A07,1000,Pain,3/6/20,202003,4.90
COSUMAR SA,Raffinerie,103883,Grossistes,A02,1000,Pain,1/12/19,201901,5.22
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,8/7/19,201908,16.42
COSUMAR SA,Sidi Bennour,110054,Grossistes,A07,1007,Pain,9/23/19,201909,2.58
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,5/27/19,201905,0.80
COSUMAR SA,Raffinerie,104207,Grossistes,A04,1000,Pain,7/18/19,201907,14.50
COSUMAR SA,Raffinerie,104319,GMS,A15,4212,GR-PCDT,12/3/20,202012,15.35
COSUMAR SA,Raffinerie,101565,Grossistes,A06,1000,Pain,2/12/20,202002,0.10
COSUMAR SA,Raffinerie,106421,Grossistes,A01,2000,Lingot,9/7/19,201909,2.46
COSUMAR SA,Zaio,102188,Grossistes,A06,4506,GR-GCDT,1/23/20,202001,6.50
COSUMAR SA,Raffinerie,103050,Grossistes,A01,4212,GR-PCDT,6/4/20,202006,4.98
COSUMAR SA,Raffinerie,110040,Grossistes,A09,2000,Lingot,10/14/20,202010,3.78
COSUMAR SA,Raffinerie,105272,Administration,A07,1011,Pain,3/9/19,201903,24.90
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,1007,Pain,1/28/20,202001,-0.70
COSUMAR SA,Raffinerie,107712,Grossistes,A05,3005,Morceau,10/24/20,202010,-0.18
COSUMAR SA,Raffinerie,110090,GMS,A01,2000,Lingot,3/2/20,202003,13.02
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,8/20/19,201908,12.76
COSUMAR SA,Zaio,106077,Grossistes,A06,4202,GR-PCDT,2/10/20,202002,54.50
COSUMAR SA,Raffinerie,105038,Grossistes,A04,2000,Lingot,7/22/19,201907,22.26
COSUMAR SA,Raffinerie,109151,Grossistes,A05,2000,Lingot,4/13/19,201904,2.46
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,4501,GR-GCDT,5/18/20,202005,0.50
COSUMAR SA,Zaio,101843,Grossistes,A06,4202,GR-PCDT,12/31/19,201912,11.50
COSUMAR SA,Sidi Bennour,110234,Grossistes,A02,1007,Pain,5/24/19,201905,5.51
COSUMAR SA,Raffinerie,101901,Grossistes,A09,2000,Lingot,8/5/20,202008,-0.18
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,6/10/20,202006,1.50
COSUMAR SA,Raffinerie,101675,Grossistes,A02,2000,Lingot,3/17/20,202003,5.10
COSUMAR SA,Raffinerie,110054,Grossistes,A07,1000,Pain,4/15/19,201904,6.98
COSUMAR SA,Raffinerie,100148,Grossistes,A02,1000,Pain,5/31/19,201905,8.90
COSUMAR SA,Sidi Bennour,101564,Grossistes,A01,1007,Pain,6/9/20,202006,8.10
COSUMAR SA,Raffinerie,104474,Grossistes,A01,1000,Pain,1/19/19,201901,22.69
COSUMAR SA,Raffinerie,103674,Industriels,A01,4500,GR-GCDT,10/2/19,201910,50.50
COSUMAR SA,Raffinerie,102715,GMS,A01,3005,Morceau,1/31/20,202001,-0.18
COSUMAR SA,Raffinerie,105061,Grossistes,A09,2000,Lingot,3/19/20,202003,-0.18
COSUMAR SA,Raffinerie,105683,Grossistes,A09,2000,Lingot,10/7/20,202010,2.46
COSUMAR SA,Raffinerie,101675,Grossistes,A02,2000,Lingot,11/17/20,202011,6.42
COSUMAR SA,Raffinerie,110069,GMS,A05,1000,Pain,9/2/20,202009,12.32
COSUMAR SA,Raffinerie,110222,Grossistes,A01,1000,Pain,3/21/20,202003,1.96
COSUMAR SA,Zaio,104029,Grossistes,A06,4506,GR-GCDT,7/16/20,202007,6.50
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,10/15/19,201910,74.50
COSUMAR SA,Raffinerie,100383,Grossistes,A05,2000,Lingot,7/25/19,201907,7.74
COSUMAR SA,Zaio,101978,Grossistes,A06,4202,GR-PCDT,6/15/20,202006,24.50
COSUMAR SA,Raffinerie,110278,Grossistes,A05,4207,GR-PCDT,2/6/20,202002,18.50
COSUMAR SA,Sidi Bennour,104646,Grossistes,A02,4501,GR-GCDT,3/20/20,202003,0.50
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,3/17/20,202003,4.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4501,GR-GCDT,5/18/20,202005,0.50
COSUMAR SA,Raffinerie,110064,GMS,A01,1000,Pain,11/4/20,202011,0.80
COSUMAR SA,Sidi Bennour,101564,Grossistes,A01,4205,GR-PCDT,4/17/20,202004,5.70
COSUMAR SA,Sidi Bennour,101163,Grossistes,A07,4501,GR-GCDT,11/9/19,201911,6.50
COSUMAR SA,Raffinerie,102157,Grossistes,A02,2000,Lingot,2/14/20,202002,1.50
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,7/27/20,202007,1.14
COSUMAR SA,Zaio,101843,Grossistes,A06,4202,GR-PCDT,10/1/19,201910,11.50
COSUMAR SA,Raffinerie,105277,Administration,A07,1002,Pain,9/12/20,202009,24.90
COSUMAR SA,Raffinerie,102613,GMS,A01,2000,Lingot,6/10/20,202006,11.70
COSUMAR SA,Zaio,102019,Grossistes,A06,4506,GR-GCDT,10/24/19,201910,1.50
COSUMAR SA,Raffinerie,100421,Grossistes,A15,4515,GR-GCDT,4/18/19,201904,7.70
COSUMAR SA,Raffinerie,102001,Grossistes,A06,3005,Morceau,1/31/20,202001,3.78
COSUMAR SA,Raffinerie,106077,Grossistes,A06,3000,Morceau,2/11/19,201902,11.10
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,5/28/19,201905,4.26
COSUMAR SA,Zaio,102009,Grossistes,A06,4202,GR-PCDT,11/3/20,202011,32.50
COSUMAR SA,Raffinerie,104407,GMS,A01,2000,Lingot,11/15/19,201911,1.14
COSUMAR SA,Sidi Bennour,110174,Grossistes,A01,4501,GR-GCDT,3/20/19,201903,14.50
COSUMAR SA,Raffinerie,103674,Industriels,A01,4500,GR-GCDT,11/11/20,202011,76.50
COSUMAR SA,Raffinerie,100736,Industriels,A04,4500,GR-GCDT,7/4/20,202007,23.50
COSUMAR SA,Sidi Bennour,110054,Grossistes,A07,1007,Pain,10/25/19,201910,0.90
COSUMAR SA,Raffinerie,110222,Grossistes,A01,3005,Morceau,9/30/20,202009,-0.18
COSUMAR SA,Raffinerie,101798,Grossistes,A01,4212,GR-PCDT,4/6/20,202004,1.09
COSUMAR SA,Raffinerie,104019,Grossistes,A07,2000,Lingot,7/15/19,201907,10.50
COSUMAR SA,Raffinerie,101675,Grossistes,A02,3005,Morceau,1/21/20,202001,-0.50
COSUMAR SA,Raffinerie,100175,Grossistes,A01,4212,GR-PCDT,2/20/19,201902,1.09
COSUMAR SA,Sidi Bennour,104018,Grossistes,A01,1007,Pain,3/10/20,202003,6.50
COSUMAR SA,Raffinerie,103188,Grossistes,A01,1000,Pain,4/12/19,201904,5.41
COSUMAR SA,Raffinerie,104474,Grossistes,A01,2000,Lingot,12/26/20,202012,18.30
COSUMAR SA,Raffinerie,101152,GMS,A01,3000,Morceau,1/8/19,201901,-0.24
COSUMAR SA,Raffinerie,102000,Grossistes,A15,4521,GR-GCDT,5/16/19,201905,-0.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,8/24/19,201908,5.10
COSUMAR SA,Raffinerie,101896,Grossistes,A05,1000,Pain,4/4/19,201904,34.79
COSUMAR SA,Raffinerie,102613,GMS,A01,4212,GR-PCDT,3/28/20,202003,24.42
COSUMAR SA,Raffinerie,204655,Export,A01,4514,GR-GCDT,12/4/19,201912,-495.50
COSUMAR SA,Sidi Bennour,101564,Grossistes,A01,1007,Pain,1/14/19,201901,6.55
COSUMAR SA,Raffinerie,110252,Grossistes,A01,1000,Pain,7/10/20,202007,0.80
COSUMAR SA,Raffinerie,104642,Grossistes,A05,1000,Pain,10/3/20,202010,20.00
COSUMAR SA,Raffinerie,106029,Grossistes,A15,4105,GR-PCDT,1/29/20,202001,0.50
COSUMAR SA,Raffinerie,103056,Grossistes,A02,3005,Morceau,9/6/19,201909,0.50
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,3/4/20,202003,6.50
COSUMAR SA,Raffinerie,104492,GMS,A01,4500,GR-GCDT,6/14/19,201906,26.50
COSUMAR SA,Raffinerie,110145,Grossistes,A09,2000,Lingot,3/30/19,201903,1.50
COSUMAR SA,Raffinerie,110040,Grossistes,A09,2000,Lingot,3/13/19,201903,0.00
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,7/22/19,201907,15.35
