Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,12/17/18,12/2018,5.0000000000E-01
SUNABEL,MBK B,103976,Grossistes,A15,4101,GR-PCDT,9/25/17,9/2017,1.5000000000E+00
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,5/29/18,5/2018,7.5000000000E+00
SUNABEL,MBK B,101978,Grossistes,A06,4507,GR-GCDT,6/11/18,6/2018,3.5000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4101,GR-PCDT,6/13/17,6/2017,3.5000000000E+00
SUNABEL,MBK B,100994,Industriels,A07,4508,GR-GCDT,7/28/18,7/2018,2.5500000000E+01
SUNABEL,MBK B,102308,Industriels,A04,4507,GR-GCDT,9/11/17,9/2017,2.6500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,2/7/18,2/2018,3.1500000000E+01
SUNABEL,MBK B,104026,Grossistes,A15,4201,GR-PCDT,6/17/18,6/2018,7.5000000000E+00
SUNABEL,MBK B,102714,Grossistes,A15,4508,GR-GCDT,1/18/17,1/2017,1.5000000000E+00
SUNABEL,MBK B,110122,Grossistes,A15,4101,GR-PCDT,11/17/17,11/2017,2.5000000000E+00
SUNABEL,MBK B,102184,Grossistes,A15,4101,GR-PCDT,1/9/17,1/2017,5.0000000000E-01
SUNABEL,MBK B,102703,Grossistes,A05,4101,GR-PCDT,9/6/17,9/2017,3.5000000000E+00
SUNABEL,MBK B,102184,Grossistes,A15,4201,GR-PCDT,11/30/17,11/2017,2.0500000000E+01
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,1/17/18,1/2018,1.2500000000E+01
SUNABEL,MBK B,104657,Grossistes,A04,4507,GR-GCDT,11/28/18,11/2018,2.3500000000E+01
SUNABEL,MBK B,110024,Grossistes,A15,4201,GR-PCDT,6/30/17,6/2017,1.2500000000E+01
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,9/19/18,9/2018,4.7500000000E+01
SUNABEL,MBK B,102703,Grossistes,A05,4508,GR-GCDT,11/22/17,11/2017,4.2500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4508,GR-GCDT,1/9/17,1/2017,5.0000000000E-01
SUNABEL,MBK B,110122,Grossistes,A15,4508,GR-GCDT,12/22/17,12/2017,5.0000000000E-01
SUNABEL,MBK B,100421,Grossistes,A15,4201,GR-PCDT,12/9/17,12/2017,8.1000000000E+00
SUNABEL,MBK B,103057,Grossistes,A15,4101,GR-PCDT,8/29/17,8/2017,1.5000000000E+00
SUNABEL,MBK B,104007,Grossistes,A15,4101,GR-PCDT,9/5/18,9/2018,3.5000000000E+00
SUNABEL,MBK B,103976,Grossistes,A15,4101,GR-PCDT,2/3/17,2/2017,1.0000000000E+00
SUNABEL,MBK B,102308,Industriels,A04,4507,GR-GCDT,7/19/17,7/2017,2.6500000000E+01
SUNABEL,MBK B,110024,Grossistes,A15,4508,GR-GCDT,9/26/17,9/2017,3.5000000000E+00
SUNABEL,MBK B,103077,Grossistes,A15,4201,GR-PCDT,6/17/17,6/2017,9.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4101,GR-PCDT,11/12/18,11/2018,5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,7/5/17,7/2017,5.0000000000E-01
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,1/15/18,1/2018,8.5000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,6/5/17,6/2017,8.5000000000E+00
SUNABEL,MBK B,104026,Grossistes,A15,4201,GR-PCDT,5/17/18,5/2018,1.1500000000E+01
SUNABEL,MBK B,110025,Grossistes,A15,4201,GR-PCDT,2/5/18,2/2018,2.3300000000E+01
SUNABEL,MBK B,110074,Grossistes,A15,4201,GR-PCDT,1/15/18,1/2018,1.2500000000E+01
SUNABEL,MBK B,110025,Grossistes,A15,4508,GR-GCDT,1/3/17,1/2017,5.0000000000E-01
SUNABEL,MBK B,104028,Grossistes,A15,4201,GR-PCDT,8/7/18,8/2018,7.8000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4201,GR-PCDT,7/25/18,7/2018,8.8000000000E+00
SUNABEL,MBK B,102184,Grossistes,A15,4201,GR-PCDT,5/8/17,5/2017,6.2000000000E+00
SUNABEL,MBK B,107011,Grossistes,A15,4101,GR-PCDT,6/8/17,6/2017,5.0000000000E-01
SUNABEL,MBK B,100007,Grossistes,A04,4201,GR-PCDT,6/21/18,6/2018,3.2500000000E+01
SUNABEL,MBK B,103606,Grossistes,A15,4201,GR-PCDT,2/1/17,2/2017,7.0000000000E+00
SUNABEL,MBK B,102096,Grossistes,A15,4104,GR-PCDT,10/3/17,10/2017,5.0000000000E-01
SUNABEL,MBK B,103086,Grossistes,A15,4101,GR-PCDT,4/28/17,4/2017,-5.0000000000E-01
SUNABEL,MBK B,103606,Grossistes,A15,4101,GR-PCDT,10/12/17,10/2017,-5.0000000000E-01
SUNABEL,MBK B,101978,Grossistes,A06,4201,GR-PCDT,6/23/17,6/2017,2.6500000000E+01
SUNABEL,MBK B,101978,Grossistes,A06,4201,GR-PCDT,4/5/18,4/2018,1.1500000000E+01
SUNABEL,MBK B,102009,Grossistes,A06,4101,GR-PCDT,8/22/17,8/2017,6.5000000000E+00
SUNABEL,MBK B,110024,Grossistes,A15,4101,GR-PCDT,3/17/17,3/2017,-5.0000000000E-01
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,6/5/17,6/2017,9.5000000000E+00
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,12/23/17,12/2017,3.6800000000E+01
SUNABEL,MBK B,110074,Grossistes,A15,4101,GR-PCDT,1/12/17,1/2017,-5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,3/16/17,3/2017,1.6500000000E+01
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,7/10/17,7/2017,9.5000000000E+00
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,9/30/17,9/2017,1.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4101,GR-PCDT,8/2/18,8/2018,5.0000000000E-01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,10/15/18,10/2018,4.1000000000E+01
SUNABEL,MBK B,104029,Grossistes,A06,4101,GR-PCDT,10/9/18,10/2018,4.5000000000E+00
SUNABEL,MBK B,102009,Grossistes,A06,4101,GR-PCDT,8/15/17,8/2017,6.5000000000E+00
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,1/29/18,1/2018,2.4500000000E+01
SUNABEL,MBK B,104657,Grossistes,A04,4201,GR-PCDT,6/23/17,6/2017,3.5500000000E+01
SUNABEL,MBK B,102703,Grossistes,A05,4508,GR-GCDT,12/18/17,12/2017,1.6500000000E+01
SUNABEL,MBK B,102308,Industriels,A04,4507,GR-GCDT,9/8/17,9/2017,2.6500000000E+01
SUNABEL,MBK B,104637,Grossistes,A15,4101,GR-PCDT,5/10/17,5/2017,1.3500000000E+01
SUNABEL,MBK B,103605,Grossistes,A05,4507,GR-GCDT,9/10/18,9/2018,2.6500000000E+01
SUNABEL,MBK B,101956,Grossistes,A15,4508,GR-GCDT,9/6/17,9/2017,4.5000000000E+00
SUNABEL,MBK B,110045,Grossistes,A15,4508,GR-GCDT,12/8/17,12/2017,5.0000000000E-01
SUNABEL,MBK B,104657,Grossistes,A04,4508,GR-GCDT,10/27/17,10/2017,3.9500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,5/3/17,5/2017,2.6500000000E+01
SUNABEL,MBK B,100421,Grossistes,A15,4201,GR-PCDT,6/24/17,6/2017,6.1000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,8/30/17,8/2017,4.9500000000E+01
SUNABEL,MBK B,105038,Grossistes,A04,4507,GR-GCDT,6/9/18,6/2018,1.1500000000E+01
SUNABEL,MBK B,110109,Grossistes,A15,4508,GR-GCDT,7/25/18,7/2018,-5.0000000000E-01
SUNABEL,MBK B,102181,Grossistes,A06,4101,GR-PCDT,2/3/17,2/2017,1.1500000000E+01
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,10/2/17,10/2017,1.5500000000E+01
SUNABEL,MBK B,105038,Grossistes,A04,4507,GR-GCDT,8/10/17,8/2017,2.6500000000E+01
SUNABEL,MBK B,102184,Grossistes,A15,4101,GR-PCDT,2/13/17,2/2017,5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,1/31/18,1/2018,1.5000000000E+00
SUNABEL,MBK B,104657,Grossistes,A04,4508,GR-GCDT,10/31/17,10/2017,2.6500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,1/26/17,1/2017,3.6500000000E+01
SUNABEL,MBK B,103093,Grossistes,A15,4101,GR-PCDT,11/4/17,11/2017,2.5000000000E+00
SUNABEL,MBK B,100421,Grossistes,A15,4201,GR-PCDT,12/29/18,12/2018,3.7000000000E+00
SUNABEL,MBK B,102000,Grossistes,A15,4508,GR-GCDT,7/6/18,7/2018,8.5000000000E+00
SUNABEL,MBK B,101599,Grossistes,A04,4507,GR-GCDT,9/24/18,9/2018,1.1500000000E+01
SUNABEL,MBK B,110204,Grossistes,A15,4201,GR-PCDT,11/3/18,11/2018,3.7500000000E+01
SUNABEL,MBK B,104007,Grossistes,A15,4507,GR-GCDT,11/7/18,11/2018,1.5000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4101,GR-PCDT,6/22/17,6/2017,5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,12/10/18,12/2018,4.9000000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4508,GR-GCDT,1/3/18,1/2018,0.0000000000E+00
SUNABEL,MBK B,110204,Grossistes,A15,4101,GR-PCDT,12/25/18,12/2018,7.5000000000E+00
SUNABEL,MBK B,103988,Grossistes,A04,4204,GR-PCDT,10/16/17,10/2017,7.5000000000E+00
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,5/12/18,5/2018,2.7500000000E+01
SUNABEL,MBK B,101964,Grossistes,A15,4201,GR-PCDT,9/1/18,9/2018,1.1200000000E+01
SUNABEL,MBK B,103093,Grossistes,A15,4508,GR-GCDT,10/13/17,10/2017,6.5000000000E+00
SUNABEL,MBK B,102714,Grossistes,A15,4201,GR-PCDT,5/23/17,5/2017,2.0800000000E+01
SUNABEL,MBK B,100008,Grossistes,A04,4508,GR-GCDT,1/10/17,1/2017,1.1500000000E+01
SUNABEL,MBK B,101687,Grossistes,A04,4508,GR-GCDT,3/1/18,3/2018,1.1500000000E+01
SUNABEL,MBK B,103605,Grossistes,A05,4507,GR-GCDT,7/7/18,7/2018,4.5000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,1/24/17,1/2017,2.9500000000E+01
SUNABEL,MBK B,102703,Grossistes,A05,4507,GR-GCDT,10/9/17,10/2017,3.1500000000E+01
SUNABEL,MBK B,110206,Grossistes,A15,4101,GR-PCDT,12/12/18,12/2018,2.5000000000E+00
SUNABEL,MBK B,102188,Grossistes,A06,4507,GR-GCDT,5/30/18,5/2018,1.1500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4508,GR-GCDT,6/14/18,6/2018,5.0000000000E-01
SUNABEL,MBK B,110109,Grossistes,A15,4201,GR-PCDT,5/30/18,5/2018,6.5000000000E+00
SUNABEL,MBK B,100421,Grossistes,A15,4201,GR-PCDT,7/17/17,7/2017,7.7000000000E+00
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,6/27/18,6/2018,1.8500000000E+01
SUNABEL,MBK B,106029,Grossistes,A15,4201,GR-PCDT,9/7/17,9/2017,2.3500000000E+01
SUNABEL,MBK B,102163,Grossistes,A15,4104,GR-PCDT,11/10/17,11/2017,-5.0000000000E-01
SUNABEL,MBK B,100620,Grossistes,A15,4508,GR-GCDT,2/7/17,2/2017,5.0000000000E-01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,12/12/18,12/2018,3.2000000000E+01
SUNABEL,MBK B,110109,Grossistes,A15,4101,GR-PCDT,7/25/18,7/2018,-1.3000000000E+00
SUNABEL,MBK B,102719,Grossistes,A15,4101,GR-PCDT,6/27/18,6/2018,-5.0000000000E-01
SUNABEL,MBK B,102714,Grossistes,A15,4201,GR-PCDT,7/4/17,7/2017,9.5000000000E+00
SUNABEL,MBK B,103976,Grossistes,A15,4201,GR-PCDT,9/3/18,9/2018,5.5000000000E+00
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,3/3/17,3/2017,2.9500000000E+01
SUNABEL,MBK B,102714,Grossistes,A15,4508,GR-GCDT,1/17/18,1/2018,5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,2/28/17,2/2017,-5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4508,GR-GCDT,1/16/17,1/2017,4.5000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,8/15/18,8/2018,7.1000000000E+01
SUNABEL,MBK B,102703,Grossistes,A05,4507,GR-GCDT,10/6/17,10/2017,3.4500000000E+01
SUNABEL,MBK B,102001,Grossistes,A06,4101,GR-PCDT,9/18/17,9/2017,2.6500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4101,GR-PCDT,1/19/18,1/2018,6.5000000000E+00
SUNABEL,MBK B,102184,Grossistes,A15,4101,GR-PCDT,1/4/17,1/2017,2.5000000000E+00
SUNABEL,MBK B,103093,Grossistes,A15,4201,GR-PCDT,3/4/17,3/2017,3.1500000000E+01
SUNABEL,MBK B,110025,Grossistes,A15,4507,GR-GCDT,3/16/17,3/2017,4.5000000000E+00
SUNABEL,MBK B,110109,Grossistes,A15,4201,GR-PCDT,5/9/17,5/2017,8.5000000000E+00
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,8/28/18,8/2018,1.8500000000E+01
SUNABEL,MBK B,104500,Grossistes,A15,4201,GR-PCDT,9/29/18,9/2018,1.0500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,9/19/17,9/2017,3.2500000000E+01
SUNABEL,MBK B,106029,Grossistes,A15,4508,GR-GCDT,2/5/18,2/2018,2.5000000000E+00
SUNABEL,MBK B,110122,Grossistes,A15,4508,GR-GCDT,2/21/18,2/2018,4.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4204,GR-PCDT,10/14/17,10/2017,2.4500000000E+01
SUNABEL,MBK B,104007,Grossistes,A15,4101,GR-PCDT,2/14/18,2/2018,8.5000000000E+00
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,1/3/17,1/2017,2.5000000000E+00
SUNABEL,MBK B,110119,Grossistes,A15,4204,GR-PCDT,11/10/17,11/2017,4.5000000000E+00
SUNABEL,MBK B,102000,Grossistes,A15,4101,GR-PCDT,1/16/17,1/2017,2.5000000000E+00
SUNABEL,MBK B,109151,Grossistes,A05,4201,GR-PCDT,9/5/17,9/2017,2.1500000000E+01
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,2/24/17,2/2017,8.0000000000E+00
SUNABEL,MBK B,109151,Grossistes,A05,4507,GR-GCDT,11/30/18,11/2018,8.5000000000E+00
SUNABEL,MBK B,102703,Grossistes,A05,4204,GR-PCDT,10/3/17,10/2017,2.4500000000E+01
SUNABEL,MBK B,103057,Grossistes,A15,4201,GR-PCDT,2/13/17,2/2017,1.2500000000E+01
SUNABEL,MBK B,100620,Grossistes,A15,4201,GR-PCDT,10/22/18,10/2018,4.5000000000E+00
SUNABEL,MBK B,110204,Grossistes,A15,4201,GR-PCDT,11/10/18,11/2018,8.5000000000E+00
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,5/30/18,5/2018,5.5000000000E+00
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,7/8/17,7/2017,9.5000000000E+00
SUNABEL,MBK B,104007,Grossistes,A15,4507,GR-GCDT,5/12/18,5/2018,1.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4204,GR-PCDT,10/23/17,10/2017,2.3500000000E+01
SUNABEL,MBK B,101016,Grossistes,A04,4201,GR-PCDT,12/6/18,12/2018,1.2500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4101,GR-PCDT,7/17/17,7/2017,2.5000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4101,GR-PCDT,2/27/17,2/2017,-5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,12/21/18,12/2018,1.4500000000E+01
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,10/5/17,10/2017,1.8500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,10/27/17,10/2017,-5.0000000000E-01
SUNABEL,MBK B,101978,Grossistes,A06,4101,GR-PCDT,11/14/17,11/2017,8.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4201,GR-PCDT,7/31/18,7/2018,1.2500000000E+01
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,2/1/18,2/2018,7.5000000000E+00
SUNABEL,MBK B,103988,Grossistes,A04,4507,GR-GCDT,8/8/18,8/2018,9.5000000000E+00
SUNABEL,MBK B,101966,Grossistes,A15,4201,GR-PCDT,7/18/18,7/2018,1.0000000000E+01
SUNABEL,MBK B,104026,Grossistes,A15,4201,GR-PCDT,1/3/18,1/2018,7.5000000000E+00
SUNABEL,MBK B,102001,Grossistes,A06,4508,GR-GCDT,11/23/17,11/2017,2.6500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4101,GR-PCDT,8/9/18,8/2018,5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4101,GR-PCDT,9/13/17,9/2017,3.5000000000E+00
SUNABEL,MBK B,102612,Grossistes,A15,4507,GR-GCDT,2/9/17,2/2017,5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,3/15/17,3/2017,3.5000000000E+00
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,7/3/18,7/2018,1.2000000000E+01
SUNABEL,MBK B,108063,Grossistes,A06,4101,GR-PCDT,8/8/18,8/2018,3.5000000000E+00
SUNABEL,MBK B,101687,Grossistes,A04,4507,GR-GCDT,10/30/18,10/2018,1.1500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4507,GR-GCDT,2/13/17,2/2017,5.0000000000E-01
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,8/11/17,8/2017,9.5000000000E+00
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,9/15/17,9/2017,1.5000000000E+00
SUNABEL,MBK B,110122,Grossistes,A15,4101,GR-PCDT,11/22/18,11/2018,3.5000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4101,GR-PCDT,5/19/17,5/2017,-5.0000000000E-01
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,12/30/18,12/2018,5.0000000000E+00
SUNABEL,MBK B,104657,Grossistes,A04,4507,GR-GCDT,10/22/18,10/2018,3.7500000000E+01
SUNABEL,MBK B,106029,Grossistes,A15,4201,GR-PCDT,2/3/18,2/2018,1.9500000000E+01
SUNABEL,MBK B,102703,Grossistes,A05,4104,GR-PCDT,10/24/17,10/2017,1.2500000000E+01
SUNABEL,MBK B,104637,Grossistes,A15,4507,GR-GCDT,8/16/18,8/2018,3.5000000000E+00
SUNABEL,MBK B,100421,Grossistes,A15,4508,GR-GCDT,8/23/17,8/2017,-5.0000000000E-01
SUNABEL,MBK B,102308,Industriels,A04,4507,GR-GCDT,5/13/17,5/2017,2.6500000000E+01
SUNABEL,MBK B,103976,Grossistes,A15,4508,GR-GCDT,6/21/17,6/2017,5.0000000000E-01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,12/30/18,12/2018,1.4500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,2/27/18,2/2018,3.8500000000E+01
SUNABEL,MBK B,101687,Grossistes,A04,4507,GR-GCDT,6/17/17,6/2017,1.1500000000E+01
SUNABEL,MBK B,102188,Grossistes,A06,4101,GR-PCDT,7/9/18,7/2018,2.6500000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,10/31/17,10/2017,3.5500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,3/1/17,3/2017,9.5000000000E+00
SUNABEL,MBK B,104657,Grossistes,A04,4101,GR-PCDT,6/21/17,6/2017,6.5000000000E+00
SUNABEL,MBK B,110045,Grossistes,A15,4101,GR-PCDT,7/31/18,7/2018,1.5000000000E+00
SUNABEL,MBK B,103057,Grossistes,A15,4201,GR-PCDT,6/8/17,6/2017,1.0200000000E+01
SUNABEL,MBK B,104309,Grossistes,A05,4101,GR-PCDT,3/17/17,3/2017,2.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4201,GR-PCDT,2/22/17,2/2017,2.5000000000E+00
SUNABEL,MBK B,103086,Grossistes,A15,4101,GR-PCDT,12/17/18,12/2018,-5.0000000000E-01
SUNABEL,MBK B,103976,Grossistes,A15,4508,GR-GCDT,11/29/17,11/2017,5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,1/16/17,1/2017,5.0000000000E-01
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,3/1/17,3/2017,7.5000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4101,GR-PCDT,1/10/18,1/2018,-5.0000000000E-01
SUNABEL,MBK B,100421,Grossistes,A15,4101,GR-PCDT,6/24/17,6/2017,5.0000000000E-01
SUNABEL,MBK B,102714,Grossistes,A15,4201,GR-PCDT,11/17/18,11/2018,2.5500000000E+01
SUNABEL,MBK B,104027,Grossistes,A15,4507,GR-GCDT,3/10/17,3/2017,1.5000000000E+00
SUNABEL,MBK B,102612,Grossistes,A15,4101,GR-PCDT,12/23/17,12/2017,2.5000000000E+00
SUNABEL,MBK B,102703,Grossistes,A05,4101,GR-PCDT,3/10/17,3/2017,2.5000000000E+00
SUNABEL,MBK B,104027,Grossistes,A15,4201,GR-PCDT,5/19/17,5/2017,4.0500000000E+01
SUNABEL,MBK B,103976,Grossistes,A15,4101,GR-PCDT,8/6/18,8/2018,5.0000000000E-01
SUNABEL,MBK B,104657,Grossistes,A04,4507,GR-GCDT,12/26/18,12/2018,3.9500000000E+01
SUNABEL,MBK B,110109,Grossistes,A15,4507,GR-GCDT,9/25/18,9/2018,1.5000000000E+00
SUNABEL,MBK B,100421,Grossistes,A15,4508,GR-GCDT,12/9/17,12/2017,-5.0000000000E-01
SUNABEL,MBK B,110074,Grossistes,A15,4101,GR-PCDT,6/12/18,6/2018,5.0000000000E-01
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,7/20/18,7/2018,9.5000000000E+00
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,7/10/18,7/2018,2.3500000000E+01
SUNABEL,MBK B,102184,Grossistes,A15,4101,GR-PCDT,6/3/17,6/2017,-5.0000000000E-01
SUNABEL,MBK B,104657,Grossistes,A04,4101,GR-PCDT,9/15/17,9/2017,4.5000000000E+00
SUNABEL,MBK B,110109,Grossistes,A15,4201,GR-PCDT,3/21/18,3/2018,9.5000000000E+00
SUNABEL,MBK B,102000,Grossistes,A15,4201,GR-PCDT,7/28/17,7/2017,6.5000000000E+00
SUNABEL,MBK B,105038,Grossistes,A04,4507,GR-GCDT,11/26/18,11/2018,1.2500000000E+01
SUNABEL,MBK B,104637,Grossistes,A15,4101,GR-PCDT,1/31/18,1/2018,2.0000000000E+00
SUNABEL,MBK B,101966,Grossistes,A15,4201,GR-PCDT,6/20/17,6/2017,1.0000000000E+01
SUNABEL,MBK B,110045,Grossistes,A15,4201,GR-PCDT,1/29/18,1/2018,3.1500000000E+01
SUNABEL,MBK B,104007,Grossistes,A15,4101,GR-PCDT,1/16/17,1/2017,2.5000000000E+00
SUNABEL,MBK B,104028,Grossistes,A15,4101,GR-PCDT,8/26/17,8/2017,5.0000000000E-01
SUNABEL,MBK B,103093,Grossistes,A15,4101,GR-PCDT,6/14/18,6/2018,5.5000000000E+00
SUNABEL,MBK B,110122,Grossistes,A15,4201,GR-PCDT,1/30/18,1/2018,1.8500000000E+01
SUNABEL,MBK B,110204,Grossistes,A15,4201,GR-PCDT,10/20/18,10/2018,2.7500000000E+01
SUNABEL,MBK B,101599,Grossistes,A04,4507,GR-GCDT,5/25/17,5/2017,3.1000000000E+00
SUNABEL,MBK B,103057,Grossistes,A15,4201,GR-PCDT,10/9/18,10/2018,2.2000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4507,GR-GCDT,9/12/18,9/2018,1.1000000000E+01
SUNABEL,MBK B,104007,Grossistes,A15,4201,GR-PCDT,3/19/18,3/2018,1.2500000000E+01
SUNABEL,MBK B,104026,Grossistes,A15,4101,GR-PCDT,10/23/17,10/2017,5.5000000000E+00
SUNABEL,MBK B,103086,Grossistes,A15,4201,GR-PCDT,10/17/18,10/2018,1.0500000000E+01
SUNABEL,MBK B,100007,Grossistes,A04,4507,GR-GCDT,10/23/18,10/2018,9.5000000000E+00
SUNABEL,MBK B,100421,Grossistes,A15,4201,GR-PCDT,9/6/17,9/2017,7.5000000000E+00
SUNABEL,MBK B,104027,Grossistes,A15,4508,GR-GCDT,1/7/17,1/2017,5.0000000000E-01
SUNABEL,MBK B,104026,Grossistes,A15,4507,GR-GCDT,8/30/18,8/2018,-5.0000000000E-01
SUNABEL,MBK B,110024,Grossistes,A15,4201,GR-PCDT,9/16/17,9/2017,2.8500000000E+01
SUNABEL,MBK B,102000,Grossistes,A15,4101,GR-PCDT,10/28/17,10/2017,3.5000000000E+00
SUNABEL,MBK B,110074,Grossistes,A15,4201,GR-PCDT,9/27/18,9/2018,1.0000000000E+01
SUNABEL,MBK B,104028,Grossistes,A15,4201,GR-PCDT,11/24/18,11/2018,8.5000000000E+00
SUNABEL,MBK B,102612,Grossistes,A15,4201,GR-PCDT,10/17/17,10/2017,6.5000000000E+00
SUNABEL,MBK B,104657,Grossistes,A04,4201,GR-PCDT,12/28/18,12/2018,1.3500000000E+01
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,12/21/18,12/2018,2.1000000000E+01
SUNABEL,MBK B,100008,Grossistes,A04,4507,GR-GCDT,7/8/17,7/2017,2.6500000000E+01
SUNABEL,MBK B,110204,Grossistes,A15,4101,GR-PCDT,10/27/18,10/2018,6.5000000000E+00
SUNABEL,MBK B,104026,Grossistes,A15,4201,GR-PCDT,9/19/17,9/2017,2.0500000000E+01
SUNABEL,MBK B,102184,Grossistes,A15,4201,GR-PCDT,10/19/17,10/2017,2.4500000000E+01
SUNABEL,MBK B,104207,Grossistes,A04,4507,GR-GCDT,12/1/18,12/2018,2.6500000000E+01
SUNABEL,MBK B,104637,Grossistes,A15,4201,GR-PCDT,10/10/18,10/2018,1.7500000000E+01
SUNABEL,MBK B,102714,Grossistes,A15,4101,GR-PCDT,10/4/18,10/2018,5.0000000000E-01
SUNABEL,MBK B,103605,Grossistes,A05,4507,GR-GCDT,8/3/18,8/2018,5.5000000000E+00
SUNABEL,MBK B,102184,Grossistes,A15,4508,GR-GCDT,6/18/18,6/2018,2.5000000000E+00
