Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
COSUMAR SA,Raffinerie,104498,GMS,A15,4212,GR-PCDT,7/16/20,202007,12.76
COSUMAR SA,Raffinerie,110101,Grossistes,A07,1000,Pain,4/8/20,202004,0.26
COSUMAR SA,Raffinerie,106498,Grossistes,A01,4212,GR-PCDT,10/19/20,202010,3.68
COSUMAR SA,Raffinerie,101896,Grossistes,A05,3005,Morceau,1/17/20,202001,2.46
COSUMAR SA,Raffinerie,110243,Grossistes,A01,4500,GR-GCDT,7/21/20,202007,10.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,4/11/19,201904,0.80
COSUMAR SA,Raffinerie,105940,Grossistes,A02,1000,Pain,2/19/20,202002,24.50
COSUMAR SA,Sidi Bennour,103095,Grossistes,A02,4205,GR-PCDT,1/23/19,201901,3.90
COSUMAR SA,Raffinerie,104260,GMS,A01,1000,Pain,10/17/19,201910,-0.35
COSUMAR SA,Raffinerie,110269,Grossistes,A15,3000,Morceau,3/14/20,202003,-0.24
COSUMAR SA,Raffinerie,105997,Grossistes,A01,3005,Morceau,9/27/19,201909,1.14
COSUMAR SA,Raffinerie,103050,Grossistes,A01,3000,Morceau,4/19/19,201904,2.28
COSUMAR SA,Raffinerie,100234,Grossistes,A01,4212,GR-PCDT,5/7/20,202005,-0.20
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,1007,Pain,3/13/20,202003,10.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,2000,Lingot,5/16/19,201905,3.78
COSUMAR SA,Raffinerie,104644,GMS,A15,4500,GR-GCDT,1/9/20,202001,2.50
COSUMAR SA,Raffinerie,103094,Grossistes,A01,3000,Morceau,2/22/19,201902,-0.24
COSUMAR SA,Raffinerie,110119,Grossistes,A15,2000,Lingot,10/12/19,201910,5.10
COSUMAR SA,Raffinerie,101675,Grossistes,A02,1000,Pain,8/14/20,202008,33.06
COSUMAR SA,Sidi Bennour,106041,Grossistes,A02,4501,GR-GCDT,8/8/19,201908,3.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,11/25/20,202011,7.72
COSUMAR SA,Raffinerie,105272,Administration,A07,1003,Pain,11/3/20,202011,24.90
COSUMAR SA,Raffinerie,103035,Grossistes,A01,1000,Pain,5/9/19,201905,7.72
COSUMAR SA,Sidi Bennour,103557,Grossistes,A07,4205,GR-PCDT,12/3/20,202012,-0.60
COSUMAR SA,Raffinerie,110243,Grossistes,A01,4500,GR-GCDT,5/20/20,202005,22.50
COSUMAR SA,Sidi Bennour,103095,Grossistes,A02,4205,GR-PCDT,3/18/20,202003,4.50
COSUMAR SA,Raffinerie,101227,GMS,A02,4212,GR-PCDT,2/9/19,201902,1.09
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,1007,Pain,11/21/19,201911,1.70
COSUMAR SA,Sidi Bennour,110234,Grossistes,A02,4501,GR-GCDT,6/15/19,201906,0.50
COSUMAR SA,Raffinerie,103203,Grossistes,A07,1000,Pain,2/11/19,201902,18.02
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,4205,GR-PCDT,7/10/20,202007,2.94
COSUMAR SA,Raffinerie,102633,Grossistes,A09,2000,Lingot,6/12/20,202006,-0.18
COSUMAR SA,Raffinerie,101941,Grossistes,A05,1000,Pain,4/25/19,201904,7.72
COSUMAR SA,Raffinerie,102306,Grossistes,A01,4500,GR-GCDT,3/27/20,202003,-0.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,2000,Lingot,8/7/19,201908,7.50
COSUMAR SA,Raffinerie,110210,Grossistes,A01,4500,GR-GCDT,12/24/20,202012,-0.50
COSUMAR SA,Raffinerie,104018,Grossistes,A01,2000,Lingot,1/18/20,202001,10.38
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,1007,Pain,3/24/20,202003,4.50
COSUMAR SA,Raffinerie,106029,Grossistes,A15,1000,Pain,7/6/20,202007,12.32
COSUMAR SA,Raffinerie,103089,Grossistes,A02,1000,Pain,11/2/20,202011,9.06
COSUMAR SA,Sidi Bennour,101808,Grossistes,A02,4205,GR-PCDT,5/16/19,201905,2.51
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,1007,Pain,12/2/20,202012,4.90
COSUMAR SA,Raffinerie,105038,Grossistes,A04,2000,Lingot,6/18/19,201906,22.26
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,2/17/20,202002,4.26
COSUMAR SA,Raffinerie,106035,Grossistes,A07,2000,Lingot,2/29/20,202002,3.78
COSUMAR SA,Raffinerie,110119,Grossistes,A15,3005,Morceau,2/10/20,202002,-0.18
COSUMAR SA,Raffinerie,100234,Grossistes,A01,2000,Lingot,11/18/19,201911,3.78
COSUMAR SA,Sidi Bennour,110230,Grossistes,A09,1013,Pain,4/11/20,202004,22.50
COSUMAR SA,Raffinerie,104335,Grossistes,A05,2000,Lingot,2/28/19,201902,1.14
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3000,Morceau,6/10/19,201906,7.32
COSUMAR SA,Raffinerie,104672,GMS,A01,2000,Lingot,6/24/20,202006,1.14
COSUMAR SA,Raffinerie,101023,GMS,A15,2000,Lingot,5/10/19,201905,6.42
COSUMAR SA,Raffinerie,110278,Grossistes,A05,3005,Morceau,12/4/20,202012,-0.18
COSUMAR SA,Raffinerie,110279,Grossistes,A01,3005,Morceau,7/20/20,202007,-0.18
COSUMAR SA,Raffinerie,106077,Grossistes,A06,3005,Morceau,12/23/20,202012,3.78
COSUMAR SA,Sidi Bennour,105940,Grossistes,A02,4501,GR-GCDT,1/20/20,202001,25.50
COSUMAR SA,Raffinerie,110019,Grossistes,A07,2000,Lingot,3/26/19,201903,7.50
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4205,GR-PCDT,10/27/20,202010,-0.90
COSUMAR SA,Raffinerie,100367,Grossistes,A01,1000,Pain,12/18/20,202012,0.80
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,12/10/19,201912,-0.50
COSUMAR SA,Raffinerie,103608,Grossistes,A01,4212,GR-PCDT,11/25/20,202011,-0.20
COSUMAR SA,Raffinerie,104235,GMS,A04,4212,GR-PCDT,6/1/19,201906,4.98
COSUMAR SA,Sidi Bennour,105997,Grossistes,A01,4501,GR-GCDT,5/9/19,201905,122.50
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4501,GR-GCDT,11/19/19,201911,10.50
COSUMAR SA,Raffinerie,101896,Grossistes,A05,2000,Lingot,9/12/20,202009,11.70
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4205,GR-PCDT,6/28/19,201906,1.56
COSUMAR SA,Raffinerie,104474,Grossistes,A01,1000,Pain,7/10/19,201907,23.84
COSUMAR SA,Raffinerie,110209,Grossistes,A06,2000,Lingot,9/17/19,201909,1.50
COSUMAR SA,Raffinerie,109151,Grossistes,A05,3000,Morceau,2/5/19,201902,8.50
COSUMAR SA,Raffinerie,100469,Grossistes,A02,2000,Lingot,10/3/19,201910,18.50
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,7/14/20,202007,9.06
COSUMAR SA,Sidi Bennour,103203,Grossistes,A07,1007,Pain,2/9/19,201902,14.50
COSUMAR SA,Sidi Bennour,110276,Grossistes,A01,1007,Pain,9/23/20,202009,11.51
COSUMAR SA,Raffinerie,100720,Industriels,A01,4500,GR-GCDT,3/21/19,201903,133.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,1000,Pain,6/3/19,201906,1.70
COSUMAR SA,Raffinerie,103188,Grossistes,A01,1000,Pain,2/11/20,202002,5.41
COSUMAR SA,Raffinerie,104239,Industriels,A01,4500,GR-GCDT,7/1/19,201907,24.50
COSUMAR SA,Raffinerie,103089,Grossistes,A02,1000,Pain,11/9/19,201911,7.30
COSUMAR SA,Raffinerie,110252,Grossistes,A01,4212,GR-PCDT,5/15/20,202005,-0.20
COSUMAR SA,Raffinerie,103056,Grossistes,A02,2000,Lingot,7/25/20,202007,19.62
COSUMAR SA,Raffinerie,101941,Grossistes,A05,2000,Lingot,4/4/19,201904,1.14
COSUMAR SA,Sidi Bennour,106219,Grossistes,A07,4501,GR-GCDT,1/13/20,202001,8.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,4500,GR-GCDT,3/30/19,201903,75.50
COSUMAR SA,Raffinerie,106240,Industriels,A01,4500,GR-GCDT,1/10/20,202001,98.50
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,3/5/20,202003,1.96
COSUMAR SA,Sidi Bennour,101778,Grossistes,A02,1007,Pain,1/23/20,202001,3.49
COSUMAR SA,Raffinerie,103095,Grossistes,A02,3005,Morceau,2/28/20,202002,-0.18
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4501,GR-GCDT,11/9/20,202011,25.50
COSUMAR SA,Raffinerie,108109,Grossistes,A01,2000,Lingot,1/17/20,202001,6.42
COSUMAR SA,Raffinerie,103050,Grossistes,A01,1000,Pain,8/6/19,201908,12.32
COSUMAR SA,Raffinerie,103913,Grossistes,A09,2000,Lingot,6/25/19,201906,-1.00
COSUMAR SA,Raffinerie,110278,Grossistes,A05,4516,GR-GCDT,12/10/20,202012,14.50
COSUMAR SA,Raffinerie,103608,Grossistes,A01,3005,Morceau,3/6/20,202003,-0.18
COSUMAR SA,Sidi Bennour,109083,Grossistes,A01,4501,GR-GCDT,6/3/19,201906,-0.50
COSUMAR SA,Raffinerie,101845,Grossistes,A02,2000,Lingot,7/31/19,201907,9.50
COSUMAR SA,Sidi Bennour,104018,Grossistes,A01,4205,GR-PCDT,6/29/19,201906,3.30
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,3/30/19,201903,26.22
COSUMAR SA,Raffinerie,104640,Grossistes,A05,1000,Pain,7/28/20,202007,8.90
COSUMAR SA,Raffinerie,104276,Grossistes,A01,2000,Lingot,1/18/19,201901,1.14
COSUMAR SA,Raffinerie,110199,Grossistes,A09,2000,Lingot,1/30/19,201901,3.50
COSUMAR SA,Raffinerie,104335,Grossistes,A05,1000,Pain,6/20/20,202006,6.37
COSUMAR SA,Raffinerie,106010,GMS,A01,2000,Lingot,6/3/20,202006,2.46
COSUMAR SA,Raffinerie,105038,Grossistes,A04,2000,Lingot,5/21/19,201905,19.62
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,4501,GR-GCDT,4/24/20,202004,-0.50
COSUMAR SA,Raffinerie,104474,Grossistes,A01,3000,Morceau,12/31/19,201912,-0.24
COSUMAR SA,Raffinerie,101798,Grossistes,A01,2000,Lingot,10/15/20,202010,2.46
COSUMAR SA,Sidi Bennour,105088,Grossistes,A01,1007,Pain,10/22/19,201910,6.50
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,1007,Pain,4/27/19,201904,4.58
COSUMAR SA,Raffinerie,110122,Grossistes,A15,2000,Lingot,12/14/19,201912,-0.18
COSUMAR SA,Raffinerie,101845,Grossistes,A02,2000,Lingot,9/5/20,202009,3.78
COSUMAR SA,Sidi Bennour,104646,Grossistes,A02,4205,GR-PCDT,4/11/19,201904,9.54
COSUMAR SA,Raffinerie,101227,GMS,A02,2000,Lingot,4/20/19,201904,2.46
COSUMAR SA,Sidi Bennour,105088,Grossistes,A01,4205,GR-PCDT,4/21/20,202004,4.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,1007,Pain,5/6/19,201905,2.50
COSUMAR SA,Raffinerie,110035,Grossistes,A01,3000,Morceau,3/14/19,201903,-0.24
COSUMAR SA,Raffinerie,105997,Grossistes,A01,3000,Morceau,2/5/19,201902,2.28
COSUMAR SA,Raffinerie,106029,Grossistes,A15,3005,Morceau,10/13/20,202010,3.78
COSUMAR SA,Raffinerie,110230,Grossistes,A09,3000,Morceau,4/15/19,201904,-0.50
COSUMAR SA,Sidi Bennour,110019,Grossistes,A07,1007,Pain,1/29/20,202001,-0.12
COSUMAR SA,Raffinerie,102157,Grossistes,A02,2000,Lingot,5/20/20,202005,2.46
COSUMAR SA,Raffinerie,102306,Grossistes,A01,1000,Pain,5/2/19,201905,1.96
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4501,GR-GCDT,4/9/20,202004,0.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,4205,GR-PCDT,1/31/19,201901,3.30
COSUMAR SA,Raffinerie,106077,Grossistes,A06,4500,GR-GCDT,8/2/19,201908,26.50
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,8/11/20,202008,6.56
COSUMAR SA,Raffinerie,110034,Grossistes,A01,2000,Lingot,3/7/19,201903,5.10
COSUMAR SA,Raffinerie,101142,GMS,A01,2000,Lingot,4/23/19,201904,9.06
COSUMAR SA,Raffinerie,110241,Grossistes,A09,2000,Lingot,10/26/19,201910,-0.50
COSUMAR SA,Raffinerie,101798,Grossistes,A01,4212,GR-PCDT,3/11/19,201903,1.09
COSUMAR SA,Raffinerie,101774,Grossistes,A01,2000,Lingot,4/10/20,202004,3.78
COSUMAR SA,Raffinerie,100469,Grossistes,A02,2000,Lingot,1/15/20,202001,18.50
COSUMAR SA,Raffinerie,104551,Grossistes,A09,2000,Lingot,2/8/19,201902,1.00
COSUMAR SA,Raffinerie,103050,Grossistes,A01,4500,GR-GCDT,9/19/20,202009,22.50
COSUMAR SA,Raffinerie,103095,Grossistes,A02,1000,Pain,12/21/20,202012,15.78
COSUMAR SA,Raffinerie,110261,Grossistes,A07,2000,Lingot,11/13/19,201911,-0.50
COSUMAR SA,Raffinerie,110074,Grossistes,A15,2000,Lingot,12/27/19,201912,2.46
COSUMAR SA,Raffinerie,103062,Grossistes,A02,3005,Morceau,2/3/20,202002,0.50
COSUMAR SA,Raffinerie,103035,Grossistes,A01,3005,Morceau,8/15/20,202008,-0.18
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,11/17/20,202011,11.70
COSUMAR SA,Raffinerie,104970,Grossistes,A01,2000,Lingot,2/1/19,201902,1.14
COSUMAR SA,Raffinerie,103094,Grossistes,A01,4212,GR-PCDT,10/24/20,202010,1.09
COSUMAR SA,Raffinerie,110038,Grossistes,A01,3005,Morceau,11/13/20,202011,-0.18
COSUMAR SA,Raffinerie,110222,Grossistes,A01,4500,GR-GCDT,8/27/19,201908,3.50
COSUMAR SA,Raffinerie,101011,Grossistes,A09,2000,Lingot,6/26/19,201906,-0.18
COSUMAR SA,Raffinerie,105997,Grossistes,A01,1000,Pain,3/31/20,202003,97.57
COSUMAR SA,Raffinerie,102727,Industriels,A01,4512,GR-GCDT,1/4/19,201901,22.50
COSUMAR SA,Raffinerie,101747,Grossistes,A09,3000,Morceau,8/24/19,201908,-1.10
COSUMAR SA,Raffinerie,104492,GMS,A01,3005,Morceau,8/9/19,201908,27.54
COSUMAR SA,Sidi Bennour,103056,Grossistes,A02,4501,GR-GCDT,1/23/19,201901,0.50
COSUMAR SA,Raffinerie,104970,Grossistes,A01,1000,Pain,10/11/19,201910,5.41
COSUMAR SA,Raffinerie,104207,Grossistes,A04,2000,Lingot,2/20/20,202002,6.50
COSUMAR SA,Raffinerie,110206,Grossistes,A15,4521,GR-GCDT,3/14/19,201903,2.50
COSUMAR SA,Raffinerie,106498,Grossistes,A01,2000,Lingot,2/4/19,201902,14.34
COSUMAR SA,Raffinerie,103094,Grossistes,A01,2000,Lingot,6/14/19,201906,9.06
COSUMAR SA,Sidi Bennour,104420,Grossistes,A01,1007,Pain,9/4/19,201909,1.51
COSUMAR SA,Raffinerie,110121,Grossistes,A01,4212,GR-PCDT,2/1/19,201902,3.68
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,1/14/20,202001,1.00
COSUMAR SA,Sidi Bennour,110101,Grossistes,A07,4501,GR-GCDT,9/5/19,201909,4.50
COSUMAR SA,Raffinerie,100911,Grossistes,A02,3005,Morceau,1/14/20,202001,3.50
COSUMAR SA,Raffinerie,101747,Grossistes,A09,2000,Lingot,12/25/20,202012,2.46
COSUMAR SA,Zaio,104029,Grossistes,A06,4202,GR-PCDT,1/3/19,201901,24.50
COSUMAR SA,Raffinerie,104262,GMS,A01,4212,GR-PCDT,9/19/19,201909,1.09
COSUMAR SA,Raffinerie,110209,Grossistes,A06,2000,Lingot,11/30/20,202011,1.14
COSUMAR SA,Raffinerie,101798,Grossistes,A01,4212,GR-PCDT,6/15/19,201906,1.09
COSUMAR SA,Raffinerie,110090,GMS,A01,4212,GR-PCDT,11/12/19,201911,8.87
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,7/13/20,202007,-0.18
COSUMAR SA,Raffinerie,106240,Industriels,A01,4500,GR-GCDT,9/27/19,201909,98.50
COSUMAR SA,Sidi Bennour,100666,Grossistes,A07,4205,GR-PCDT,7/16/20,202007,0.90
COSUMAR SA,Raffinerie,110040,Grossistes,A09,3005,Morceau,12/25/19,201912,-1.00
COSUMAR SA,Raffinerie,110119,Grossistes,A15,1000,Pain,3/25/20,202003,0.80
COSUMAR SA,Raffinerie,107683,Industriels,A01,4500,GR-GCDT,4/10/19,201904,54.50
COSUMAR SA,Raffinerie,105278,Administration,A07,1002,Pain,2/20/19,201902,17.03
COSUMAR SA,Sidi Bennour,101774,Grossistes,A01,1007,Pain,5/13/19,201905,7.30
COSUMAR SA,Raffinerie,101201,GMS,A01,3005,Morceau,3/18/20,202003,-0.18
COSUMAR SA,Raffinerie,102001,Grossistes,A06,2000,Lingot,2/11/19,201902,1.14
COSUMAR SA,Sidi Bennour,103053,Grossistes,A02,4205,GR-PCDT,4/17/20,202004,4.50
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,8/6/19,201908,39.97
COSUMAR SA,Raffinerie,106041,Grossistes,A02,2000,Lingot,1/29/19,201901,0.50
COSUMAR SA,Raffinerie,103089,Grossistes,A02,1000,Pain,9/23/19,201909,7.30
COSUMAR SA,Raffinerie,110204,Grossistes,A15,4208,GR-PCDT,5/20/19,201905,36.50
COSUMAR SA,Raffinerie,100175,Grossistes,A01,4212,GR-PCDT,8/3/19,201908,-0.20
COSUMAR SA,Raffinerie,101588,Grossistes,A01,1000,Pain,2/13/19,201902,4.26
COSUMAR SA,Raffinerie,103052,Grossistes,A05,1000,Pain,2/24/20,202002,20.10
COSUMAR SA,Raffinerie,110229,Grossistes,A06,1000,Pain,7/6/20,202007,8.87
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,11/14/20,202011,53.94
COSUMAR SA,Raffinerie,104207,Grossistes,A04,1000,Pain,11/23/20,202011,12.10
COSUMAR SA,Raffinerie,102739,GMS,A06,2000,Lingot,3/26/19,201903,1.14
COSUMAR SA,Raffinerie,102307,GMS,A01,3000,Morceau,1/28/20,202001,2.28
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,1007,Pain,7/16/20,202007,52.52
COSUMAR SA,Raffinerie,103094,Grossistes,A01,1000,Pain,3/2/20,202003,4.26
COSUMAR SA,Raffinerie,103557,Grossistes,A07,2000,Lingot,3/30/20,202003,3.78
COSUMAR SA,Raffinerie,101560,Grossistes,A07,1000,Pain,1/27/20,202001,0.42
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,1/16/19,201901,96.18
COSUMAR SA,Raffinerie,110101,Grossistes,A07,2000,Lingot,12/23/20,202012,-0.18
COSUMAR SA,Raffinerie,102188,Grossistes,A06,3000,Morceau,7/1/19,201907,8.58
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,5/5/20,202005,3.11
COSUMAR SA,Sidi Bennour,104018,Grossistes,A01,1007,Pain,1/17/20,202001,8.10
COSUMAR SA,Raffinerie,103573,Grossistes,A01,1000,Pain,2/4/20,202002,4.26
COSUMAR SA,Sidi Bennour,105983,Grossistes,A01,1007,Pain,11/9/19,201911,83.30
COSUMAR SA,Raffinerie,101778,Grossistes,A02,3005,Morceau,1/3/20,202001,-0.50
COSUMAR SA,Raffinerie,110278,Grossistes,A05,1000,Pain,6/24/20,202006,8.10
COSUMAR SA,Raffinerie,110210,Grossistes,A01,1000,Pain,5/7/20,202005,14.63
COSUMAR SA,Raffinerie,110220,Grossistes,A15,3005,Morceau,3/16/20,202003,6.42
COSUMAR SA,Raffinerie,102157,Grossistes,A02,1000,Pain,12/1/20,202012,6.56
COSUMAR SA,Raffinerie,105997,Grossistes,A01,2000,Lingot,12/2/20,202012,79.02
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4501,GR-GCDT,3/10/20,202003,25.50
COSUMAR SA,Raffinerie,106600,Grossistes,A05,2000,Lingot,3/20/20,202003,2.46
COSUMAR SA,Raffinerie,102739,GMS,A06,4212,GR-PCDT,5/16/19,201905,4.98
COSUMAR SA,Raffinerie,108093,Grossistes,A09,2000,Lingot,5/13/20,202005,1.14
COSUMAR SA,Raffinerie,105061,Grossistes,A09,2000,Lingot,8/26/20,202008,-0.18
COSUMAR SA,Raffinerie,108109,Grossistes,A01,3005,Morceau,11/16/19,201911,-0.18
COSUMAR SA,Sidi Bennour,101564,Grossistes,A01,4205,GR-PCDT,6/6/20,202006,2.51
COSUMAR SA,Raffinerie,110275,Grossistes,A04,1000,Pain,11/14/19,201911,14.50
COSUMAR SA,Raffinerie,104485,GMS,A15,3005,Morceau,7/27/20,202007,1.14
COSUMAR SA,Sidi Bennour,101163,Grossistes,A07,4205,GR-PCDT,11/7/20,202011,2.10
COSUMAR SA,Raffinerie,103086,Grossistes,A15,4208,GR-PCDT,5/7/19,201905,9.50
COSUMAR SA,Raffinerie,100367,Grossistes,A01,2000,Lingot,1/31/20,202001,5.10
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,12/23/19,201912,19.62
COSUMAR SA,Raffinerie,104269,GMS,A09,2000,Lingot,5/19/20,202005,9.06
COSUMAR SA,Raffinerie,103051,Grossistes,A09,2000,Lingot,9/3/20,202009,-0.18
COSUMAR SA,Raffinerie,100175,Grossistes,A01,1000,Pain,4/4/20,202004,-0.35
COSUMAR SA,Sidi Bennour,110180,Industriels,A06,4501,GR-GCDT,3/19/19,201903,26.50
COSUMAR SA,Sidi Bennour,103082,Grossistes,A09,1013,Pain,4/20/20,202004,9.70
COSUMAR SA,Sidi Bennour,110276,Grossistes,A01,1007,Pain,2/19/20,202002,16.50
COSUMAR SA,Raffinerie,106498,Grossistes,A01,1000,Pain,6/29/19,201906,12.32
COSUMAR SA,Sidi Bennour,104019,Grossistes,A07,4501,GR-GCDT,7/11/19,201907,1.50
COSUMAR SA,Raffinerie,110268,Grossistes,A04,3000,Morceau,1/14/20,202001,0.25
COSUMAR SA,Raffinerie,104285,GMS,A06,2000,Lingot,4/7/20,202004,3.78
COSUMAR SA,Raffinerie,106498,Grossistes,A01,1000,Pain,7/4/20,202007,22.69
COSUMAR SA,Sidi Bennour,104474,Grossistes,A01,1007,Pain,10/23/20,202010,6.50
COSUMAR SA,Raffinerie,101062,Grossistes,A01,1000,Pain,5/3/19,201905,6.56
COSUMAR SA,Raffinerie,110174,Grossistes,A01,2000,Lingot,10/8/19,201910,9.06
COSUMAR SA,Raffinerie,103052,Grossistes,A05,1000,Pain,5/24/19,201905,19.70
COSUMAR SA,Raffinerie,104380,GMS,A09,1000,Pain,1/29/19,201901,1.96
COSUMAR SA,Sidi Bennour,100469,Grossistes,A02,1007,Pain,6/26/20,202006,6.50
COSUMAR SA,Raffinerie,106235,Grossistes,A05,2000,Lingot,6/3/19,201906,2.50
COSUMAR SA,Raffinerie,102001,Grossistes,A06,2000,Lingot,7/22/19,201907,11.06
COSUMAR SA,Raffinerie,101901,Grossistes,A09,3000,Morceau,5/5/19,201905,-0.50
COSUMAR SA,Sidi Bennour,105941,Grossistes,A07,4501,GR-GCDT,5/20/20,202005,4.50
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,7/9/20,202007,54.50
COSUMAR SA,Raffinerie,103089,Grossistes,A02,1000,Pain,7/3/19,201907,7.30
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4500,GR-GCDT,6/4/20,202006,90.50
COSUMAR SA,Zaio,106077,Grossistes,A06,4202,GR-PCDT,1/17/19,201901,18.50
COSUMAR SA,Raffinerie,100175,Grossistes,A01,2000,Lingot,1/30/20,202001,1.14
COSUMAR SA,Raffinerie,104498,GMS,A15,2000,Lingot,3/9/19,201903,13.02
COSUMAR SA,Raffinerie,110278,Grossistes,A05,2000,Lingot,4/3/20,202004,7.74
COSUMAR SA,Raffinerie,101845,Grossistes,A02,2000,Lingot,9/21/19,201909,3.00
COSUMAR SA,Sidi Bennour,103051,Grossistes,A09,1013,Pain,4/23/20,202004,4.10
COSUMAR SA,Raffinerie,105940,Grossistes,A02,1000,Pain,4/11/20,202004,53.80
COSUMAR SA,Raffinerie,106029,Grossistes,A15,2000,Lingot,8/19/20,202008,7.74
COSUMAR SA,Raffinerie,106237,Grossistes,A01,1000,Pain,9/23/20,202009,5.41
COSUMAR SA,Raffinerie,100008,Grossistes,A04,1000,Pain,7/2/19,201907,24.52
COSUMAR SA,Raffinerie,101956,Grossistes,A15,4207,GR-PCDT,4/15/19,201904,17.00
COSUMAR SA,Raffinerie,110091,GMS,A01,3005,Morceau,2/29/20,202002,11.70
COSUMAR SA,Raffinerie,110189,GMS,A15,4212,GR-PCDT,6/15/20,202006,7.57
COSUMAR SA,Raffinerie,104019,Grossistes,A07,1000,Pain,6/18/20,202006,5.70
COSUMAR SA,Raffinerie,108093,Grossistes,A09,2000,Lingot,3/21/20,202003,1.14
COSUMAR SA,Raffinerie,102001,Grossistes,A06,1000,Pain,1/9/19,201901,25.00
COSUMAR SA,Raffinerie,110301,Grossistes,A04,2000,Lingot,8/27/20,202008,-0.18
COSUMAR SA,Raffinerie,103557,Grossistes,A07,2000,Lingot,8/28/19,201908,-0.50
COSUMAR SA,Raffinerie,110278,Grossistes,A05,2000,Lingot,7/17/20,202007,3.78
COSUMAR SA,Raffinerie,104491,GMS,A01,2000,Lingot,11/9/19,201911,9.06
COSUMAR SA,Raffinerie,105683,Grossistes,A09,2000,Lingot,3/4/20,202003,1.14
COSUMAR SA,Raffinerie,110242,Grossistes,A09,3005,Morceau,12/31/20,202012,-0.18
COSUMAR SA,Raffinerie,104019,Grossistes,A07,2000,Lingot,3/11/19,201903,3.50
COSUMAR SA,Sidi Bennour,104018,Grossistes,A01,4205,GR-PCDT,3/24/20,202003,3.30
COSUMAR SA,Raffinerie,105997,Grossistes,A01,4212,GR-PCDT,5/25/19,201905,6.28
COSUMAR SA,Raffinerie,100690,Grossistes,A06,1000,Pain,8/23/19,201908,6.50
COSUMAR SA,Sidi Bennour,109104,Grossistes,A01,1007,Pain,8/6/20,202008,6.50
COSUMAR SA,Raffinerie,103904,Grossistes,A01,2000,Lingot,12/11/19,201912,2.46
COSUMAR SA,Raffinerie,103188,Grossistes,A01,4212,GR-PCDT,12/10/19,201912,-0.20
COSUMAR SA,Raffinerie,106041,Grossistes,A02,1000,Pain,6/27/19,201906,2.02
COSUMAR SA,Raffinerie,101565,Grossistes,A06,2000,Lingot,7/8/19,201907,0.50
COSUMAR SA,Raffinerie,101016,Grossistes,A04,3005,Morceau,4/16/20,202004,19.62
COSUMAR SA,Raffinerie,105940,Grossistes,A02,2000,Lingot,12/4/19,201912,26.22
COSUMAR SA,Raffinerie,110271,Grossistes,A02,1000,Pain,3/17/20,202003,43.27
COSUMAR SA,Zaio,101978,Grossistes,A06,4202,GR-PCDT,3/10/20,202003,45.50
COSUMAR SA,Raffinerie,104244,GMS,A01,2000,Lingot,9/14/19,201909,2.46
COSUMAR SA,Raffinerie,104019,Grossistes,A07,1000,Pain,6/1/20,202006,5.70
