Société,Site commercial,Numéro de client,Groupe de clients,Agence commerciale,Article,Groupe de marchandises,Jour calendaire,Mois/Année,Poids net
SUTA,Oulad Ayad,101750,Grossistes,A09,4500,GR-GCDT,11/12/19,201911,-1.00
SUTA,Oulad Ayad,110241,Grossistes,A09,4205,GR-PCDT,8/27/19,201908,7.50
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,4/12/19,201904,6.50
SUTA,Oulad Ayad,103203,Grossistes,A07,4100,GR-PCDT,6/21/19,201906,5.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,3/9/20,202003,1.50
SUTA,Oulad Ayad,105683,Grossistes,A09,4205,GR-PCDT,7/9/19,201907,-0.30
SUTA,Oulad Ayad,101938,Grossistes,A09,4100,GR-PCDT,2/27/20,202002,-1.00
SUTA,Oulad Ayad,105983,Grossistes,A01,4100,GR-PCDT,5/30/19,201905,-0.50
SUTA,Oulad Ayad,110277,Grossistes,A09,4205,GR-PCDT,8/24/20,202008,0.30
SUTA,Oulad Ayad,105940,Grossistes,A02,4205,GR-PCDT,12/10/19,201912,12.71
SUTA,Oulad Ayad,103137,Grossistes,A07,4205,GR-PCDT,5/4/19,201905,4.50
SUTA,Oulad Ayad,110054,Grossistes,A07,4205,GR-PCDT,10/19/19,201910,-0.90
SUTA,Oulad Ayad,103082,Grossistes,A09,4205,GR-PCDT,10/9/20,202010,-0.78
SUTA,Oulad Ayad,110241,Grossistes,A09,4100,GR-PCDT,5/28/19,201905,2.00
SUTA,Oulad Ayad,105941,Grossistes,A07,4100,GR-PCDT,11/23/20,202011,12.00
SUTA,Oulad Ayad,110145,Grossistes,A09,4500,GR-GCDT,6/9/20,202006,-0.50
SUTA,Oulad Ayad,104645,GMS,A09,4205,GR-PCDT,10/5/20,202010,25.96
SUTA,Oulad Ayad,110199,Grossistes,A09,1000,Pain,8/19/19,201908,6.50
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,7/18/19,201907,5.70
SUTA,Oulad Ayad,102633,Grossistes,A09,4205,GR-PCDT,10/13/20,202010,-1.14
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,9/8/20,202009,0.50
SUTA,Oulad Ayad,105941,Grossistes,A07,4100,GR-PCDT,7/25/19,201907,5.50
SUTA,Oulad Ayad,101750,Grossistes,A09,4500,GR-GCDT,6/5/20,202006,-0.50
SUTA,Oulad Ayad,110277,Grossistes,A09,4205,GR-PCDT,1/16/20,202001,-0.49
SUTA,Oulad Ayad,105085,Grossistes,A07,4205,GR-PCDT,4/29/19,201904,4.50
SUTA,Oulad Ayad,101951,Grossistes,A09,1000,Pain,6/5/20,202006,1.70
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,12/2/20,202012,18.50
SUTA,Oulad Ayad,105940,Grossistes,A02,1000,Pain,11/16/19,201911,25.51
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,5/14/19,201905,9.90
SUTA,Oulad Ayad,101675,Grossistes,A02,4100,GR-PCDT,10/10/20,202010,-0.50
SUTA,Oulad Ayad,101938,Grossistes,A09,4100,GR-PCDT,6/9/20,202006,-0.50
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,4/4/19,201904,2.70
SUTA,Oulad Ayad,101694,Grossistes,A02,1000,Pain,5/6/19,201905,9.70
SUTA,Oulad Ayad,102159,Industriels,A01,4500,GR-GCDT,11/8/19,201911,48.50
SUTA,Oulad Ayad,102633,Grossistes,A09,4100,GR-PCDT,7/17/20,202007,-1.20
SUTA,Oulad Ayad,101465,Grossistes,A02,4205,GR-PCDT,4/1/19,201904,-0.30
SUTA,Oulad Ayad,100001,Grossistes,A09,4100,GR-PCDT,6/12/19,201906,0.50
SUTA,Oulad Ayad,106035,Grossistes,A07,4205,GR-PCDT,8/3/19,201908,0.90
SUTA,Oulad Ayad,105940,Grossistes,A02,4500,GR-GCDT,11/21/20,202011,25.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4205,GR-PCDT,9/7/20,202009,3.11
SUTA,Oulad Ayad,105683,Grossistes,A09,4500,GR-GCDT,4/27/19,201904,1.50
SUTA,Oulad Ayad,110145,Grossistes,A09,4205,GR-PCDT,7/1/20,202007,3.49
SUTA,Oulad Ayad,110277,Grossistes,A09,4205,GR-PCDT,6/6/20,202006,2.70
SUTA,Oulad Ayad,110261,Grossistes,A07,4100,GR-PCDT,1/20/20,202001,-0.40
SUTA,Oulad Ayad,110277,Grossistes,A09,4205,GR-PCDT,9/19/20,202009,1.14
SUTA,Oulad Ayad,101747,Grossistes,A09,4205,GR-PCDT,4/2/20,202004,-0.30
SUTA,Oulad Ayad,105992,Grossistes,A09,4205,GR-PCDT,7/9/19,201907,10.49
SUTA,Oulad Ayad,105997,Grossistes,A01,4205,GR-PCDT,11/2/20,202011,6.54
SUTA,Oulad Ayad,103051,Grossistes,A09,4100,GR-PCDT,3/21/20,202003,0.50
SUTA,Oulad Ayad,110145,Grossistes,A09,4100,GR-PCDT,12/12/20,202012,-0.50
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,7/16/20,202007,3.30
SUTA,Oulad Ayad,103082,Grossistes,A09,4500,GR-GCDT,2/13/19,201902,9.50
SUTA,Oulad Ayad,101747,Grossistes,A09,4205,GR-PCDT,4/6/20,202004,-0.30
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,1/12/19,201901,10.50
SUTA,Oulad Ayad,101901,Grossistes,A09,4500,GR-GCDT,7/26/19,201907,1.50
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,9/17/19,201909,2.18
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,8/26/19,201908,1.50
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,9/9/19,201909,-0.54
SUTA,Oulad Ayad,105683,Grossistes,A09,1000,Pain,7/5/19,201907,19.30
SUTA,Oulad Ayad,101011,Grossistes,A09,1000,Pain,3/28/20,202003,9.70
SUTA,Oulad Ayad,102157,Grossistes,A02,4500,GR-GCDT,11/23/20,202011,1.50
SUTA,Oulad Ayad,101560,Grossistes,A07,1000,Pain,8/7/19,201908,0.10
SUTA,Oulad Ayad,110237,Grossistes,A02,4500,GR-GCDT,9/14/20,202009,1.50
SUTA,Oulad Ayad,105683,Grossistes,A09,1000,Pain,11/22/19,201911,9.70
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,12/28/19,201912,-1.00
SUTA,Oulad Ayad,104551,Grossistes,A09,1000,Pain,1/30/19,201901,9.70
SUTA,Oulad Ayad,104646,Grossistes,A02,4100,GR-PCDT,7/8/19,201907,0.50
SUTA,Oulad Ayad,110237,Grossistes,A02,4500,GR-GCDT,1/28/20,202001,2.50
SUTA,Oulad Ayad,110145,Grossistes,A09,4205,GR-PCDT,8/26/20,202008,1.00
SUTA,Oulad Ayad,101163,Grossistes,A07,4100,GR-PCDT,3/11/20,202003,2.50
SUTA,Oulad Ayad,104551,Grossistes,A09,4100,GR-PCDT,3/19/19,201903,-0.50
SUTA,Oulad Ayad,110040,Grossistes,A09,4500,GR-GCDT,3/29/19,201903,1.50
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,4/5/19,201904,52.50
SUTA,Oulad Ayad,103601,Grossistes,A09,4100,GR-PCDT,3/29/19,201903,0.00
SUTA,Oulad Ayad,106035,Grossistes,A07,4100,GR-PCDT,4/11/20,202004,3.50
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,12/11/20,202012,25.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,3/4/20,202003,22.50
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,8/24/19,201908,-1.14
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,1/14/20,202001,12.58
SUTA,Oulad Ayad,101747,Grossistes,A09,1000,Pain,7/28/20,202007,16.10
SUTA,Oulad Ayad,105992,Grossistes,A09,4500,GR-GCDT,11/27/19,201911,2.50
SUTA,Oulad Ayad,101951,Grossistes,A09,1000,Pain,1/16/20,202001,1.70
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,2/14/19,201902,4.10
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,7/28/20,202007,1.38
SUTA,Oulad Ayad,110230,Grossistes,A09,4100,GR-PCDT,10/31/20,202010,-0.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,9/26/19,201909,0.30
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,4/18/19,201904,58.50
SUTA,Oulad Ayad,110230,Grossistes,A09,4205,GR-PCDT,5/13/19,201905,3.90
SUTA,Oulad Ayad,110237,Grossistes,A02,4500,GR-GCDT,10/26/20,202010,2.50
SUTA,Oulad Ayad,110237,Grossistes,A02,4205,GR-PCDT,3/24/20,202003,-0.30
SUTA,Oulad Ayad,104646,Grossistes,A02,4100,GR-PCDT,10/25/20,202010,-0.50
SUTA,Oulad Ayad,105992,Grossistes,A09,4100,GR-PCDT,5/27/19,201905,1.50
SUTA,Oulad Ayad,105683,Grossistes,A09,4205,GR-PCDT,6/11/19,201906,2.10
SUTA,Oulad Ayad,110241,Grossistes,A09,4205,GR-PCDT,3/19/20,202003,4.26
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,11/27/19,201911,9.70
SUTA,Oulad Ayad,103063,Grossistes,A02,4205,GR-PCDT,3/14/19,201903,2.70
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,4/6/19,201904,9.06
SUTA,Oulad Ayad,105992,Grossistes,A09,4500,GR-GCDT,9/5/19,201909,10.50
SUTA,Oulad Ayad,105997,Grossistes,A01,4100,GR-PCDT,5/29/20,202005,-0.50
SUTA,Oulad Ayad,106207,Grossistes,A02,4500,GR-GCDT,9/23/19,201909,8.50
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,10/15/20,202010,14.50
SUTA,Oulad Ayad,102552,Grossistes,A09,1000,Pain,9/12/19,201909,3.30
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,1/16/19,201901,6.50
SUTA,Oulad Ayad,102552,Grossistes,A09,1000,Pain,6/23/20,202006,6.50
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,4/14/20,202004,0.00
SUTA,Oulad Ayad,103557,Grossistes,A07,4500,GR-GCDT,9/3/20,202009,1.50
SUTA,Oulad Ayad,101901,Grossistes,A09,4205,GR-PCDT,1/18/19,201901,1.50
SUTA,Oulad Ayad,102157,Grossistes,A02,4205,GR-PCDT,6/17/20,202006,4.74
SUTA,Oulad Ayad,110277,Grossistes,A09,4100,GR-PCDT,8/22/20,202008,-1.00
SUTA,Oulad Ayad,105997,Grossistes,A01,1000,Pain,1/15/20,202001,11.30
SUTA,Oulad Ayad,110264,Grossistes,A02,4205,GR-PCDT,12/31/20,202012,1.38
SUTA,Oulad Ayad,110101,Grossistes,A07,1000,Pain,7/31/19,201907,0.10
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,3/14/19,201903,18.50
SUTA,Oulad Ayad,105997,Grossistes,A01,4500,GR-GCDT,7/6/20,202007,26.50
SUTA,Oulad Ayad,101675,Grossistes,A02,4500,GR-GCDT,11/21/19,201911,10.50
SUTA,Oulad Ayad,104492,GMS,A01,4205,GR-PCDT,8/29/20,202008,53.41
SUTA,Oulad Ayad,101938,Grossistes,A09,4205,GR-PCDT,12/28/20,202012,-0.30
SUTA,Oulad Ayad,105683,Grossistes,A09,4205,GR-PCDT,6/15/20,202006,1.50
SUTA,Oulad Ayad,102633,Grossistes,A09,4500,GR-GCDT,7/17/20,202007,0.00
SUTA,Oulad Ayad,103082,Grossistes,A09,4100,GR-PCDT,10/12/20,202010,-0.20
SUTA,Oulad Ayad,110101,Grossistes,A07,4500,GR-GCDT,1/28/20,202001,-0.50
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,9/21/19,201909,3.90
SUTA,Oulad Ayad,110101,Grossistes,A07,4100,GR-PCDT,1/15/20,202001,-1.00
SUTA,Oulad Ayad,110040,Grossistes,A09,4500,GR-GCDT,1/3/19,201901,0.50
SUTA,Oulad Ayad,105683,Grossistes,A09,1000,Pain,7/2/20,202007,19.30
SUTA,Oulad Ayad,110277,Grossistes,A09,4500,GR-GCDT,12/5/19,201912,2.50
SUTA,Oulad Ayad,110054,Grossistes,A07,4500,GR-GCDT,7/25/19,201907,-0.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,3/2/20,202003,2.70
SUTA,Oulad Ayad,104646,Grossistes,A02,4100,GR-PCDT,9/16/20,202009,-0.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4205,GR-PCDT,6/1/19,201906,6.54
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,2/23/19,201902,1.50
SUTA,Oulad Ayad,110145,Grossistes,A09,1000,Pain,8/7/20,202008,20.39
SUTA,Oulad Ayad,106219,Grossistes,A07,4100,GR-PCDT,10/3/19,201910,0.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,1/9/19,201901,1.00
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,1/8/19,201901,1.02
SUTA,Oulad Ayad,105992,Grossistes,A09,4500,GR-GCDT,6/4/20,202006,10.50
SUTA,Oulad Ayad,105992,Grossistes,A09,4205,GR-PCDT,6/7/19,201906,-0.49
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,6/17/19,201906,2.70
SUTA,Oulad Ayad,103557,Grossistes,A07,4205,GR-PCDT,6/26/19,201906,-0.30
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,6/25/19,201906,4.10
SUTA,Oulad Ayad,103095,Grossistes,A02,4205,GR-PCDT,12/23/20,202012,2.24
SUTA,Oulad Ayad,105940,Grossistes,A02,4500,GR-GCDT,12/29/20,202012,25.50
SUTA,Oulad Ayad,110271,Grossistes,A02,4205,GR-PCDT,2/28/20,202002,3.18
SUTA,Oulad Ayad,101829,Grossistes,A02,1000,Pain,8/10/19,201908,9.70
SUTA,Oulad Ayad,110277,Grossistes,A09,4100,GR-PCDT,3/25/20,202003,-0.50
SUTA,Oulad Ayad,110019,Grossistes,A07,1000,Pain,3/20/19,201903,3.06
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,1/13/20,202001,0.18
SUTA,Oulad Ayad,101938,Grossistes,A09,1000,Pain,8/22/20,202008,8.10
SUTA,Oulad Ayad,101675,Grossistes,A02,4500,GR-GCDT,12/24/20,202012,0.50
SUTA,Oulad Ayad,110241,Grossistes,A09,4205,GR-PCDT,12/26/20,202012,3.30
SUTA,Oulad Ayad,110264,Grossistes,A02,4205,GR-PCDT,9/21/20,202009,-0.06
SUTA,Oulad Ayad,101163,Grossistes,A07,4100,GR-PCDT,2/16/19,201902,0.50
SUTA,Oulad Ayad,103051,Grossistes,A09,1000,Pain,1/24/20,202001,10.50
SUTA,Oulad Ayad,101694,Grossistes,A02,4205,GR-PCDT,8/28/20,202008,4.02
SUTA,Oulad Ayad,103082,Grossistes,A09,4500,GR-GCDT,3/13/20,202003,2.50
SUTA,Oulad Ayad,100962,Grossistes,A09,4100,GR-PCDT,5/4/19,201905,-0.90
SUTA,Oulad Ayad,105941,Grossistes,A07,1000,Pain,4/8/19,201904,25.51
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,12/28/20,202012,79.50
SUTA,Oulad Ayad,102633,Grossistes,A09,4500,GR-GCDT,11/23/20,202011,1.00
SUTA,Oulad Ayad,104646,Grossistes,A02,4500,GR-GCDT,1/14/20,202001,-0.50
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,8/26/20,202008,-0.06
SUTA,Oulad Ayad,105683,Grossistes,A09,4205,GR-PCDT,11/9/20,202011,5.70
SUTA,Oulad Ayad,110241,Grossistes,A09,4205,GR-PCDT,9/9/20,202009,4.50
SUTA,Oulad Ayad,105683,Grossistes,A09,4500,GR-GCDT,12/25/20,202012,3.00
SUTA,Oulad Ayad,101163,Grossistes,A07,4100,GR-PCDT,11/22/19,201911,0.00
SUTA,Oulad Ayad,104019,Grossistes,A07,4205,GR-PCDT,12/14/19,201912,5.30
SUTA,Oulad Ayad,105983,Grossistes,A01,4500,GR-GCDT,5/17/19,201905,1.50
SUTA,Oulad Ayad,110040,Grossistes,A09,4500,GR-GCDT,2/9/19,201902,0.50
SUTA,Oulad Ayad,103203,Grossistes,A07,4500,GR-GCDT,10/3/19,201910,26.50
SUTA,Oulad Ayad,105683,Grossistes,A09,4100,GR-PCDT,5/14/20,202005,-1.10
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,3/6/20,202003,6.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4100,GR-PCDT,12/12/20,202012,1.50
SUTA,Oulad Ayad,104019,Grossistes,A07,4500,GR-GCDT,3/27/19,201903,8.00
SUTA,Oulad Ayad,104019,Grossistes,A07,4100,GR-PCDT,4/16/19,201904,-0.10
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,1/14/20,202001,1.14
SUTA,Oulad Ayad,110237,Grossistes,A02,4205,GR-PCDT,9/3/20,202009,1.00
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,7/18/19,201907,3.06
SUTA,Oulad Ayad,106235,Grossistes,A05,1000,Pain,7/12/19,201907,16.48
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,11/13/19,201911,52.50
SUTA,Oulad Ayad,105983,Grossistes,A01,4100,GR-PCDT,2/22/19,201902,0.50
SUTA,Oulad Ayad,104359,Grossistes,A09,4205,GR-PCDT,10/27/20,202010,1.50
SUTA,Oulad Ayad,103203,Grossistes,A07,4205,GR-PCDT,1/18/19,201901,4.50
SUTA,Oulad Ayad,104359,Grossistes,A09,4205,GR-PCDT,1/30/19,201901,3.30
SUTA,Oulad Ayad,110277,Grossistes,A09,1000,Pain,12/13/19,201912,14.02
SUTA,Oulad Ayad,105983,Grossistes,A01,1000,Pain,2/7/19,201902,29.70
SUTA,Oulad Ayad,103095,Grossistes,A02,4205,GR-PCDT,10/16/20,202010,2.24
SUTA,Oulad Ayad,105683,Grossistes,A09,1000,Pain,7/11/19,201907,19.30
SUTA,Oulad Ayad,105997,Grossistes,A01,1000,Pain,8/18/20,202008,14.50
SUTA,Oulad Ayad,110237,Grossistes,A02,4100,GR-PCDT,6/17/20,202006,0.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4100,GR-PCDT,7/22/19,201907,-0.30
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,4/1/20,202004,12.50
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,5/20/19,201905,79.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,7/15/20,202007,7.24
SUTA,Oulad Ayad,110019,Grossistes,A07,4100,GR-PCDT,2/22/19,201902,-0.90
SUTA,Oulad Ayad,105683,Grossistes,A09,4100,GR-PCDT,10/7/19,201910,0.00
SUTA,Oulad Ayad,102157,Grossistes,A02,4500,GR-GCDT,5/3/19,201905,2.50
SUTA,Oulad Ayad,103095,Grossistes,A02,4205,GR-PCDT,3/19/19,201903,4.50
SUTA,Oulad Ayad,102157,Grossistes,A02,4100,GR-PCDT,11/4/20,202011,-0.50
SUTA,Oulad Ayad,101747,Grossistes,A09,1000,Pain,10/28/20,202010,8.50
SUTA,Oulad Ayad,108093,Grossistes,A09,4205,GR-PCDT,9/26/19,201909,-0.30
SUTA,Oulad Ayad,110040,Grossistes,A09,4500,GR-GCDT,6/17/20,202006,3.50
SUTA,Oulad Ayad,110040,Grossistes,A09,4100,GR-PCDT,7/23/19,201907,-0.90
SUTA,Oulad Ayad,105683,Grossistes,A09,4100,GR-PCDT,2/1/19,201902,-0.50
SUTA,Oulad Ayad,110040,Grossistes,A09,1000,Pain,2/4/20,202002,5.70
SUTA,Oulad Ayad,101829,Grossistes,A02,4205,GR-PCDT,2/21/20,202002,4.50
SUTA,Oulad Ayad,100282,Grossistes,A07,4500,GR-GCDT,9/18/19,201909,0.00
SUTA,Oulad Ayad,105997,Grossistes,A01,4205,GR-PCDT,6/5/20,202006,8.10
SUTA,Oulad Ayad,101901,Grossistes,A09,4205,GR-PCDT,7/22/20,202007,11.70
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,4/6/20,202004,12.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4500,GR-GCDT,12/21/19,201912,3.50
SUTA,Oulad Ayad,104645,GMS,A09,4205,GR-PCDT,2/25/20,202002,25.96
SUTA,Oulad Ayad,110241,Grossistes,A09,4500,GR-GCDT,11/8/19,201911,4.50
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,9/16/20,202009,6.50
SUTA,Oulad Ayad,105992,Grossistes,A09,1000,Pain,2/9/19,201902,8.50
SUTA,Oulad Ayad,110145,Grossistes,A09,4500,GR-GCDT,7/28/20,202007,1.50
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,4/16/20,202004,2.10
SUTA,Oulad Ayad,101675,Grossistes,A02,4205,GR-PCDT,8/17/20,202008,2.24
SUTA,Oulad Ayad,100001,Grossistes,A09,1000,Pain,3/10/20,202003,1.70
SUTA,Oulad Ayad,103095,Grossistes,A02,4205,GR-PCDT,4/22/20,202004,15.97
SUTA,Oulad Ayad,105992,Grossistes,A09,4205,GR-PCDT,4/24/19,201904,8.51
SUTA,Oulad Ayad,101901,Grossistes,A09,1000,Pain,5/30/19,201905,6.50
SUTA,Oulad Ayad,106207,Grossistes,A02,4205,GR-PCDT,12/29/20,202012,4.98
SUTA,Oulad Ayad,101684,Grossistes,A07,4205,GR-PCDT,3/7/19,201903,-0.30
SUTA,Oulad Ayad,103051,Grossistes,A09,4205,GR-PCDT,8/5/19,201908,0.47
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,2/27/19,201902,18.82
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,7/31/19,201907,4.50
SUTA,Oulad Ayad,105992,Grossistes,A09,4205,GR-PCDT,3/19/20,202003,0.90
SUTA,Oulad Ayad,101750,Grossistes,A09,1000,Pain,12/27/19,201912,8.10
SUTA,Oulad Ayad,103203,Grossistes,A07,4500,GR-GCDT,5/4/19,201905,25.50
SUTA,Oulad Ayad,110019,Grossistes,A07,1000,Pain,11/30/20,202011,0.02
SUTA,Oulad Ayad,104019,Grossistes,A07,4100,GR-PCDT,1/2/19,201901,0.00
SUTA,Oulad Ayad,110242,Grossistes,A09,4205,GR-PCDT,12/31/20,202012,0.90
SUTA,Oulad Ayad,103063,Grossistes,A02,4500,GR-GCDT,3/21/19,201903,18.50
SUTA,Oulad Ayad,103089,Grossistes,A02,4205,GR-PCDT,10/23/20,202010,3.49
SUTA,Oulad Ayad,105061,Grossistes,A09,1000,Pain,12/30/19,201912,6.50
SUTA,Oulad Ayad,110277,Grossistes,A09,1000,Pain,9/21/20,202009,9.38
SUTA,Oulad Ayad,110054,Grossistes,A07,4500,GR-GCDT,4/4/19,201904,1.00
SUTA,Oulad Ayad,110237,Grossistes,A02,4500,GR-GCDT,5/14/19,201905,2.50
SUTA,Oulad Ayad,110230,Grossistes,A09,4100,GR-PCDT,5/6/19,201905,4.50
SUTA,Oulad Ayad,103051,Grossistes,A09,4500,GR-GCDT,11/22/19,201911,0.50
SUTA,Oulad Ayad,105941,Grossistes,A07,4100,GR-PCDT,2/2/19,201902,10.50
SUTA,Oulad Ayad,110259,Grossistes,A07,4205,GR-PCDT,4/4/20,202004,3.50
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,7/11/20,202007,7.50
SUTA,Oulad Ayad,110019,Grossistes,A07,4100,GR-PCDT,1/24/19,201901,0.00
SUTA,Oulad Ayad,101750,Grossistes,A09,4205,GR-PCDT,2/28/20,202002,2.10
SUTA,Oulad Ayad,104646,Grossistes,A02,4205,GR-PCDT,7/24/19,201907,1.62
SUTA,Oulad Ayad,101901,Grossistes,A09,4500,GR-GCDT,3/7/20,202003,0.50
SUTA,Oulad Ayad,106219,Grossistes,A07,4100,GR-PCDT,9/8/20,202009,0.50
SUTA,Oulad Ayad,110259,Grossistes,A07,4500,GR-GCDT,2/14/20,202002,8.50
SUTA,Oulad Ayad,100846,Grossistes,A09,1000,Pain,7/9/19,201907,6.18
SUTA,Oulad Ayad,105997,Grossistes,A01,1000,Pain,6/9/20,202006,20.90
SUTA,Oulad Ayad,110040,Grossistes,A09,4205,GR-PCDT,2/16/19,201902,3.30
SUTA,Oulad Ayad,105683,Grossistes,A09,4500,GR-GCDT,5/2/19,201905,8.50
SUTA,Oulad Ayad,110230,Grossistes,A09,4205,GR-PCDT,9/24/19,201909,5.10
SUTA,Oulad Ayad,103082,Grossistes,A09,1000,Pain,5/23/19,201905,8.69
SUTA,Oulad Ayad,110241,Grossistes,A09,1000,Pain,11/22/19,201911,21.52
SUTA,Oulad Ayad,105992,Grossistes,A09,4100,GR-PCDT,5/16/20,202005,2.50
SUTA,Oulad Ayad,100846,Grossistes,A09,4205,GR-PCDT,7/20/19,201907,5.51
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,6/5/20,202006,2.24
SUTA,Oulad Ayad,103601,Grossistes,A09,4500,GR-GCDT,5/28/19,201905,3.50
SUTA,Oulad Ayad,105683,Grossistes,A09,4100,GR-PCDT,9/10/20,202009,-1.00
SUTA,Oulad Ayad,101845,Grossistes,A02,4205,GR-PCDT,2/29/20,202002,0.18
SUTA,Oulad Ayad,104551,Grossistes,A09,4500,GR-GCDT,3/2/19,201903,0.50
SUTA,Oulad Ayad,110230,Grossistes,A09,4100,GR-PCDT,8/23/19,201908,2.50
SUTA,Oulad Ayad,102159,Industriels,A01,4500,GR-GCDT,8/23/19,201908,23.50
SUTA,Oulad Ayad,110054,Grossistes,A07,4500,GR-GCDT,8/8/19,201908,2.00
SUTA,Oulad Ayad,105683,Grossistes,A09,4500,GR-GCDT,2/11/20,202002,26.50
SUTA,Oulad Ayad,110242,Grossistes,A09,4500,GR-GCDT,6/10/20,202006,1.50
SUTA,Oulad Ayad,110261,Grossistes,A07,4100,GR-PCDT,4/1/20,202004,-0.20
SUTA,Oulad Ayad,104019,Grossistes,A07,4500,GR-GCDT,11/28/19,201911,1.50
SUTA,Oulad Ayad,100994,Industriels,A07,4500,GR-GCDT,8/6/19,201908,133.50
SUTA,Oulad Ayad,101675,Grossistes,A02,4205,GR-PCDT,7/24/20,202007,3.49
SUTA,Oulad Ayad,110230,Grossistes,A09,4100,GR-PCDT,5/18/20,202005,3.00
SUTA,Oulad Ayad,110233,Grossistes,A02,4205,GR-PCDT,8/10/19,201908,2.70
SUTA,Oulad Ayad,110242,Grossistes,A09,4100,GR-PCDT,2/4/20,202002,-0.50
SUTA,Oulad Ayad,105992,Grossistes,A09,4500,GR-GCDT,12/30/19,201912,12.50
SUTA,Oulad Ayad,105940,Grossistes,A02,4100,GR-PCDT,7/20/19,201907,26.50
SUTA,Oulad Ayad,101845,Grossistes,A02,4500,GR-GCDT,3/9/19,201903,3.50
SUTA,Oulad Ayad,105061,Grossistes,A09,4500,GR-GCDT,7/29/20,202007,16.50
SUTA,Oulad Ayad,110237,Grossistes,A02,4205,GR-PCDT,9/24/20,202009,1.00
SUTA,Oulad Ayad,101675,Grossistes,A02,4205,GR-PCDT,7/15/20,202007,4.74
SUTA,Oulad Ayad,101675,Grossistes,A02,4100,GR-PCDT,11/20/20,202011,-0.50
